Age	Sex	Overall_Survival	Residuals
ENSG00000214457	0.1399615586231	0.0139786825091735	0.0503232570330245	0.795736501834702
ENSG00000214460	0.1399615586231	0.0139786825091735	0.0503232570330244	0.795736501834702
ENSG00000214465	0.2282866061441	0.0275189724039236	0.00214015094836523	0.742054270503611
ENSG00000214485	0.112233100968424	0.0871541647316723	0.00284393081599686	0.797768803483907
ENSG00000214491	0.0533990791565275	0.149963927749817	0.273450156834615	0.52318683625904
ENSG00000214513	0.166780798364536	0.0977402796429243	0.0386875780671663	0.696791343925373
ENSG00000214517	0.216916284577193	0.00186829732007552	0.0279900872316514	0.75322533087108
ENSG00000214530	0.132909120979734	0.00338786547994261	0.265775506895805	0.597927506644518
ENSG00000214544	0.273533111145273	0.0254213380214299	0.000547918495488878	0.700497632337809
ENSG00000214546	0.137594037735765	0.112786858321743	0.0894947644899046	0.660124339452588
ENSG00000214548	0.268278542167738	0.0347124500660486	0.115395882865773	0.58161312490044
ENSG00000214553	0.295838530445629	0.0816419095135503	0.293910874248781	0.32860868579204
ENSG00000214558	0.642181492086967	0.013622837393198	0.0106462889362183	0.333549381583617
ENSG00000214559	0.250548863718139	0.00600890392516381	0.316603316592471	0.426838915764227
ENSG00000214560	0.0000000000000000000000000000000452874724148209	0.454545454545454	0.0000000000000000000000000000000133658789607912	0.545454545454546
ENSG00000214561	0.1399615586231	0.0139786825091735	0.0503232570330246	0.795736501834702
ENSG00000214562	0.107981949321309	0.301240160835611	0.122935922933234	0.467841966909847
ENSG00000214575	0.0764880360113605	0.0347323209367833	0.0984579350096021	0.790321708042254
ENSG00000214578	0.351638515587795	0.174230452225567	0.0961467738603193	0.377984258326318
ENSG00000214595	0.213114316380911	0.401520949711908	0.124306926424334	0.261057807482847
ENSG00000214612	0.1399615586231	0.0139786825091735	0.0503232570330246	0.795736501834702
ENSG00000214626	0.377481693046744	0.326527507594863	0.0481405740333733	0.24785022532502
ENSG00000214629	0.478870191351923	0.00481323935017621	0.296537550561829	0.219779018736072
ENSG00000214646	0.295838530445629	0.0816419095135503	0.293910874248781	0.32860868579204
ENSG00000214650	0.12383956344205	0.0042635804046207	0.325471338039434	0.546425518113896
ENSG00000214652	0.244398691061247	0.183952635885933	0.00424315546293772	0.567405517589883
ENSG00000214653	0.277710708010789	0.0945579308361708	0.015729510160073	0.612001850992967
ENSG00000214654	0.0982672836755438	0.00864914801940957	0.0369936635005855	0.856089904804461
ENSG00000214655	0.405684397734539	0.113376234320616	0.11583995420431	0.365099413740536
ENSG00000214668	0.000000000000000000000000000000052168423333248	0.454545454545454	0.0000000000000000000000000000000246952902371619	0.545454545454546
ENSG00000214676	0.167478351934943	0.110191892243447	0.00292596957622084	0.719403786245389
ENSG00000214688	0.343201169569892	0.301065377935329	0.000851152178963869	0.354882300315815
ENSG00000214691	0.0431051753148666	0.247783484563766	0.0310336574399468	0.67807768268142
ENSG00000214694	0.24165565662697	0.00289589690410038	0.0524998414851243	0.702948604983805
ENSG00000214695	0.331904603908515	0.0000258925712647122	0.0000932132565529635	0.667976290263667
ENSG00000214700	0.128132315912268	0.0065322007924047	0.464756506399774	0.400578976895553
ENSG00000214706	0.276619799167151	0.264534119918196	0.00682083535356245	0.452025245561091
ENSG00000214708	0.373917028853047	0.183401019490294	0.272371995879049	0.17030995577761
ENSG00000214711	0.35839151694932	0.00448223439720212	0.0487896307645742	0.588336617888903
ENSG00000214717	0.340987064317757	0.203747411256594	0.154221561624677	0.301043962800972
ENSG00000214719	0.169627857688639	0.174292192390071	0.0665548317470273	0.589525118174263
ENSG00000214725	0.336628048286478	0.273839423154825	0.165924005509195	0.223608523049502
ENSG00000214736	0.0526851536598404	0.0337336628238797	0.248042021056118	0.665539162460162
ENSG00000214745	0.000000000000000000000000000000052168423333248	0.454545454545454	0.0000000000000000000000000000000246952902371619	0.545454545454546
ENSG00000214753	0.235927033931736	0.0280207921545058	0.00591544911839457	0.730136724795364
ENSG00000214756	0.471295073486537	0.0122896780802894	0.188885352668496	0.327529895764677
ENSG00000214760	0.384975230142733	0.032295315839614	0.116263137022611	0.466466316995043
ENSG00000214761	0.103403206879628	0.0375226378549036	0.0093561844227776	0.849717970842691
ENSG00000214770	0.266478510506145	0.188241188170152	0.397629845440938	0.147650455882765
ENSG00000214772	0.270994715573778	0.0107753796787807	0.0665526809217351	0.651677223825706
ENSG00000214773	0.113684087847751	0.00335501089241557	0.283740098951682	0.599220802308152
ENSG00000214776	0.223952666541639	0.0664276056354947	0.0978857722839782	0.611733955538889
ENSG00000214783	0.127698784994195	0.0917722320882764	0.20232451876334	0.578204464154189
ENSG00000214784	0.264537693750764	0.0982819504410179	0.0016750129475784	0.63550534286064
ENSG00000214787	0.331478257465533	0.304009823553862	0.139490853135075	0.22502106584553
ENSG00000214796	0.0000000000000000000000000000000333894051298858	0.454545454545454	0.00000000000000000000000000000000575412375600368	0.545454545454546
ENSG00000214803	0.288387777278879	0.00000224434535621007	0.312175861262	0.399434117113764
ENSG00000214814	0.0721942594111003	0.130746019810494	0.0335111997564825	0.763548521021923
ENSG00000214820	0.497852578817909	0.0854196638903421	0.172514997761817	0.244212759529932
ENSG00000214821	0.878868199718629	0.0101524819512935	0.0365489350246567	0.0744303833054208
ENSG00000214826	0.219355718441531	0.0179160458390635	0.128501943261054	0.634226292458351
ENSG00000214827	0.466776489198517	0.0636997118753033	0.00311434408088132	0.466409454845299
ENSG00000214832	0.830680513249691	0.00298897769348618	0.00105464081533605	0.165275868241487
ENSG00000214842	0.370180803445753	0.011738937957802	0.0422601766480872	0.575820081948357
ENSG00000214846	0.0343799083691225	0.307151610593249	0.0123613153686732	0.646107165668955
ENSG00000214851	0.0411114355228735	0.317892709661947	0.0293712317304901	0.611624623084689
ENSG00000214853	0.416118672579905	0.0489371463526533	0.176173726869552	0.35877045419789
ENSG00000214866	0.369226447693533	0.128885999039496	0.156320789321187	0.345566763945785
ENSG00000214867	0.336628048286478	0.273839423154825	0.165924005509195	0.223608523049502
ENSG00000214870	0.401546775745044	0.00569975638395845	0.149522661214121	0.443230806656877
ENSG00000214872	0.336628048286478	0.273839423154824	0.165924005509196	0.223608523049502
ENSG00000214875	0.719116658053295	0.186703684166181	0.00541495424866508	0.0887647035318589
ENSG00000214881	0.00000000000000000000000000000000392612569165505	0.454545454545454	0.00000000000000000000000000000000301035130180563	0.545454545454546
ENSG00000214889	0.240632521853342	0.142655071252345	0.0897405843881676	0.526971822506146
ENSG00000214894	0.0685118400695481	0.563642184578949	0.0094693177101046	0.358376657641398
ENSG00000214897	0.1399615586231	0.0139786825091735	0.0503232570330245	0.795736501834702
ENSG00000214900	0.202737553438491	0.00272267556704249	0.00388502973955712	0.790654741254909
ENSG00000214903	0.295838530445629	0.0816419095135503	0.293910874248781	0.32860868579204
ENSG00000214917	0.447227450412625	0.0463298103373389	0.16678731721442	0.339655422035616
ENSG00000214919	0.388783086836827	0.107728898502408	0.135445136283704	0.368042878377061
ENSG00000214922	0.254546136671888	0.0723109894894164	0.143490815757091	0.529652058081604
ENSG00000214940	0.0418547929129456	0.00251890527830525	0.0097886570279986	0.94583764478075
ENSG00000214941	0.197843622894369	0.352685527658111	0.271461606946372	0.178009242501148
ENSG00000214942	0.617792481758706	0.0604029618047102	0.117659651311395	0.204144905125189
ENSG00000214944	0.235882359753064	0.248495017974861	0.0680020520122112	0.447620570259864
ENSG00000214946	0.348063637195746	0.0239766677851717	0.265943624758858	0.362016070260224
ENSG00000214954	0.283547949932768	0.290883539127411	0.0722732599497808	0.353295250990041
ENSG00000214955	0.293866441892483	0.029349956743319	0.105659844275948	0.57112375708825
ENSG00000214960	0.470347651320137	0.0529028236070132	0.271726563689034	0.205022961383816
ENSG00000214967	0.144055355559012	0.306177779491048	0.0739863090898896	0.47578055586005
ENSG00000214970	0.217461081688332	0.0802439415824106	0.0821697961803885	0.620125180548869
ENSG00000214975	0.0541497080853915	0.809431229315249	0.0429015107312188	0.0935175518681409
ENSG00000214978	0.483907710239387	0.00723370756527872	0.159736559244249	0.349122022951085
ENSG00000214988	0.102779359056801	0.0762736802524881	0.000000955183082977414	0.820946005507628
ENSG00000214999	0.390370840088985	0.125088836330055	0.057496279546203	0.427044044034757
ENSG00000215009	0.447227450412625	0.0463298103373389	0.16678731721442	0.339655422035616
ENSG00000215012	0.166015576338284	0.00184374221232578	0.118022546261316	0.714118135188073
ENSG00000215014	0.0273463795029486	0.0322869789235081	0.327292768647244	0.613073872926299
ENSG00000215018	0.260711903112917	0.265543926981244	0.0907236868606351	0.383020483045204
ENSG00000215021	0.01433510547269	0.00681740692708567	0.303373097766277	0.675474389833948
ENSG00000215022	0.392883848662593	0.0157543981810924	0.00707281877110604	0.584288934385209
ENSG00000215023	0.141473863982833	0.256378957586715	0.277149478337148	0.324997700093304
ENSG00000215030	0.40048861846949	0.296259539565062	0.0651878836307593	0.238063958334689
ENSG00000215032	0.000000000000000000000000000000000648577767563583	0.454545454545454	0.00000000000000000000000000000000108879802158862	0.545454545454545
ENSG00000215039	0.580451917211947	0.0323855976191093	0.0731916702853753	0.313970814883569
ENSG00000215041	0.409806982218495	0.0000622433712076807	0.00677050302176154	0.583360271388535
ENSG00000215045	0.422876433774183	0.0626714362104053	0.00801000642276092	0.506442123592651
ENSG00000215057	0.217461081688332	0.0802439415824106	0.0821697961803885	0.620125180548869
ENSG00000215067	0.470700655870514	0.0510211510224334	0.123029181340221	0.355249011766831
ENSG00000215068	0.0463471743814144	0.000224139176218193	0.00273379149459862	0.950694894947769
ENSG00000215070	0.217461081688333	0.0802439415824107	0.0821697961803884	0.620125180548869
ENSG00000215089	0.337318473935326	0.0078305216648778	0.0398451903228181	0.615005814076978
ENSG00000215093	0.147903949119794	0.000999555604726147	0.000223771962292271	0.850872723313188
ENSG00000215097	0.217929905502343	0.0748424796799906	0.00874636959600314	0.698481245221663
ENSG00000215105	0.316847114766212	0.349626984149463	0.000877808731629879	0.332648092352696
ENSG00000215114	0.197996786371159	0.0698223757805605	0.139769526298225	0.592411311550055
ENSG00000215117	0.261363860628122	0.222510068409954	0.230446292157366	0.285679778804558
ENSG00000215124	0.416118672579905	0.0489371463526533	0.176173726869552	0.358770454197889
ENSG00000215126	0.260309703150647	0.038812833924926	0.280811242745111	0.420066220179316
ENSG00000215146	0.403961223717697	0.215706323932675	0.00490265599244455	0.375429796357183
ENSG00000215154	0.279603836941757	0.194970477922006	0.0471427217763817	0.478282963359855
ENSG00000215156	0.210419032673326	0.330465763997711	0.000916205565081342	0.458198997763883
ENSG00000215158	0.113377393035001	0.0762431604251179	0.00185740687295765	0.808522039666923
ENSG00000215162	0.167297658384208	0.167420495910541	0.227252986601485	0.438028859103766
ENSG00000215183	0.139540160192392	0.0136943548794247	0.0502891605770018	0.796476324351181
ENSG00000215184	0.742988703240161	0.0450782535987694	0.000291383714839108	0.21164165944623
ENSG00000215186	0.0783435821683753	0.0636629756349519	0.0729157011949277	0.785077741001745
ENSG00000215187	0.34108955930957	0.0036986034423745	0.168123084829362	0.487088752418693
ENSG00000215190	0.0000000000000000000000000000000286382822844153	0.989644174009875	0.00000000000000000000000000000000333416004678078	0.0103558259901253
ENSG00000215193	0.337286642043743	0.0741571759453104	0.0518774048875237	0.536678777123423
ENSG00000215196	0.113109032045156	0.02350276476479	0.104141810638382	0.759246392551672
ENSG00000215210	0.00000000000000000000000000000000392612569165505	0.454545454545454	0.00000000000000000000000000000000301035130180563	0.545454545454546
ENSG00000215217	0.48902091266012	0.0288070800581877	0.06533306688275	0.416838940398942
ENSG00000215218	0.169262304336018	0.132609611743048	0.0324926169172659	0.665635467003668
ENSG00000215221	0.217461081688332	0.0802439415824105	0.0821697961803883	0.620125180548869
ENSG00000215223	0.293670927034826	0.113725464165783	0.409411670996821	0.18319193780257
ENSG00000215231	0.336628048286478	0.273839423154825	0.165924005509196	0.223608523049502
ENSG00000215237	0.24632622207325	0.615261237651848	0.000804592172885796	0.137607948102015
ENSG00000215241	0.231480425146891	0.336323424046329	0.295522805715554	0.136673345091227
ENSG00000215244	0.342761745346497	0.0104759088976752	0.176483329157417	0.470279016598411
ENSG00000215246	0.105742352240762	0.00544415803039157	0.329959204948419	0.558854284780427
ENSG00000215251	0.194010134356668	0.252044960201993	0.0111414746587844	0.542803430782554
ENSG00000215252	0.0531671332741966	0.454274318600395	0.251629852987255	0.240928695138154
ENSG00000215256	0.22949379390162	0.629176358526984	0.0180147951281553	0.12331505244324
ENSG00000215270	0.0800169741930109	0.155495883000441	0.0287701480244533	0.735716994782094
ENSG00000215274	0.0000000000000000000000000000000452874724148209	0.454545454545454	0.0000000000000000000000000000000133658789607912	0.545454545454546
ENSG00000215277	0.1399615586231	0.0139786825091735	0.0503232570330245	0.795736501834702
ENSG00000215283	0.217461081688333	0.0802439415824107	0.0821697961803884	0.620125180548869
ENSG00000215301	0.272913613736395	0.255521300894046	0.226032052584791	0.245533032784768
ENSG00000215302	0.252451541541967	0.00343212197573102	0.0396329238681867	0.704483412614116
ENSG00000215304	0.216094881487469	0.0797158660990867	0.0349228833404448	0.669266369073
ENSG00000215305	0.361930134215221	0.39337430733292	0.00803341476563927	0.23666214368622
ENSG00000215339	0.217461081688333	0.0802439415824107	0.0821697961803884	0.620125180548869
ENSG00000215347	0.212462569964894	0.0716565885278422	0.257963718700232	0.457917122807032
ENSG00000215354	0.000000000000000000000000000000052168423333248	0.454545454545454	0.0000000000000000000000000000000246952902371619	0.545454545454546
ENSG00000215372	0.1399615586231	0.0139786825091736	0.0503232570330246	0.795736501834702
ENSG00000215373	0.0000000000000000000000000000000135693256489159	0.454545454545454	0.00000000000000000000000000000000305807827782053	0.545454545454546
ENSG00000215374	0.108840417474507	0.00257809054012619	0.00108994524620313	0.887491546739164
ENSG00000215375	0.346776182117389	0.00753304818066439	0.175681869986145	0.470008899715801
ENSG00000215381	0.00000000000000000000000000000000350035161366705	0.454545454545455	0.00000000000000000000000000000000011626477347902	0.545454545454546
ENSG00000215386	0.272254343135251	0.143151850224173	0.450537411609161	0.134056395031415
ENSG00000215388	0.283030892285023	0.353808750208395	0.186899720843453	0.176260636663129
ENSG00000215397	0.289462688063418	0.0882617329260144	0.0247849410154421	0.597490637995126
ENSG00000215399	0.0000000000000000000000000000000333894051298858	0.454545454545454	0.00000000000000000000000000000000575412375600368	0.545454545454546
ENSG00000215417	0.353519738601941	0.155045349883559	0.209635753180885	0.281799158333614
ENSG00000215421	0.127796981688767	0.0077079764927174	0.229156151995285	0.635338889823231
ENSG00000215424	0.291583382817729	0.0111460424216998	0.00000523283085757383	0.697265341929714
ENSG00000215440	0.0287035464964671	0.313073160082295	0.00276528900385836	0.65545800441738
ENSG00000215452	0.33268083532804	0.00526644838470671	0.150095726244251	0.511956990043002
ENSG00000215458	0.472381609769594	0.0413884797868775	0.14113963409359	0.345090276349939
ENSG00000215472	0.670515571200766	0.134011875025588	0.00808917345345034	0.187383380320196
ENSG00000215474	0.153975800297222	0.0124718834487564	0.0448987804155228	0.788653535838498
ENSG00000215475	0.292357072961231	0.00504162046176109	0.036959627501692	0.665641679075316
ENSG00000215481	0.0416935714292389	0.448206022703664	0.05952534520822	0.450575060658877
ENSG00000215483	0.5069380354097	0.0168635691761318	0.154352072472236	0.321846322941931
ENSG00000215492	0.386109538892382	0.0651245894947857	0.0274143242559387	0.521351547356894
ENSG00000215493	0.230637973792769	0.230999930775162	0.0344542945401288	0.50390780089194
ENSG00000215498	0.708767569380532	0.0748177735568204	0.0549359869468442	0.161478670115803
ENSG00000215512	0.21164595890221	0.0602677879074654	0.216964036466875	0.51112221672345
ENSG00000215529	0.447227450412625	0.0463298103373389	0.16678731721442	0.339655422035616
ENSG00000215533	0.21164595890221	0.0602677879074654	0.216964036466875	0.51112221672345
ENSG00000215548	0.196378453926531	0.0242112456569936	0.0339795277852906	0.745430772631185
ENSG00000215559	0.22545691706653	0.109895064143179	0.111636398612048	0.553011620178242
ENSG00000215568	0.0000000000000000000000000000000154143968299722	0.454545454545455	0.00000000000000000000000000000000130232753728554	0.545454545454546
ENSG00000215571	0.411504800385944	0.000000657461207924909	0.0562232218990976	0.532271320253751
ENSG00000215572	0.416118672579905	0.0489371463526533	0.176173726869552	0.35877045419789
ENSG00000215595	0.13626761725225	0.208479446262992	0.00721600633510094	0.648036930149658
ENSG00000215612	0.196465022455518	0.256890299121712	0.0785155568022454	0.468129121620525
ENSG00000215630	0.0534526243484944	0.0259375534849028	0.00328173365777974	0.917328088508823
ENSG00000215644	0.337798672626056	0.0229932427189686	0.260470651524742	0.378737433130233
ENSG00000215692	0.447536536074109	0.0481321299922434	0.0571564659186289	0.447174868015019
ENSG00000215695	0.322140617678356	0.074496336692261	0.0737893317401464	0.529573713889237
ENSG00000215712	0.361552372692853	0.0660222196286254	0.265161878046294	0.307263529632228
ENSG00000215717	0.523644322829737	0.265172334343206	0.0197556606980019	0.191427682129055
ENSG00000215769	0.296924298672068	0.157514785035285	0.054300768105254	0.491260148187393
ENSG00000215784	0.373030497754488	0.0700156395316341	0.00752556050497855	0.5494283022089
ENSG00000215788	0.23145301260174	0.007793905890827	0.00813998749189848	0.752613094015534
ENSG00000215790	0.19296588486368	0.278160923376296	0.108168032813474	0.420705158946549
ENSG00000215795	0.780754907585347	0.0167607648855318	0.0603387535879144	0.142145573941206
ENSG00000215802	0.217461081688333	0.0802439415824107	0.0821697961803884	0.620125180548869
ENSG00000215808	0.227890553745683	0.00213699531637807	0.0775970615201607	0.692375389417778
ENSG00000215817	0.208668410991566	0.264977602641071	0.151160492046848	0.375193494320516
ENSG00000215835	0.250548863718139	0.00600890392516381	0.316603316592471	0.426838915764227
ENSG00000215837	0.217461081688332	0.0802439415824105	0.0821697961803883	0.620125180548869
ENSG00000215840	0.1399615586231	0.0139786825091735	0.0503232570330246	0.795736501834702
ENSG00000215841	0.416118672579905	0.0489371463526533	0.176173726869552	0.35877045419789
ENSG00000215845	0.0381347901449636	0.114325542435829	0.00785906060782614	0.839680606811381
ENSG00000215859	0.217461081688332	0.0802439415824106	0.0821697961803884	0.620125180548869
ENSG00000215861	0.158808187446925	0.114074405828596	0.110609280203847	0.616508126520632
ENSG00000215866	0.0669926324483617	0.0107966142170409	0.000333494377007302	0.92187725895759
ENSG00000215867	0.416118672579905	0.0489371463526533	0.176173726869552	0.35877045419789
ENSG00000215875	0.416118672579905	0.0489371463526533	0.176173726869552	0.358770454197889
ENSG00000215878	0.70209424040855	0.0305481705897713	0.0312813266839258	0.236076262317752
ENSG00000215883	0.300550115141702	0.211000666400884	0.103921218978411	0.384527999479003
ENSG00000215893	0.336628048286478	0.273839423154825	0.165924005509195	0.223608523049502
ENSG00000215895	0.0000000000000000000000000000000452874724148209	0.454545454545454	0.0000000000000000000000000000000133658789607912	0.545454545454546
ENSG00000215899	0.336628048286478	0.273839423154825	0.165924005509196	0.223608523049502
ENSG00000215908	0.0297245669961319	0.00194426868513999	0.549706111966409	0.418625052352319
ENSG00000215910	0.683768550521967	0.0590550528925721	0.0487025191888042	0.208473877396657
ENSG00000215912	0.16356494089293	0.0466701402122876	0.157853733679212	0.631911185215571
ENSG00000215914	0.0000000000000000000000000000000452874724148209	0.454545454545454	0.0000000000000000000000000000000133658789607912	0.545454545454546
ENSG00000215915	0.0371856194391534	0.166135248266089	0.0218767543920505	0.774802377902707
ENSG00000215930	0.1399615586231	0.0139786825091736	0.0503232570330246	0.795736501834702
ENSG00000215957	0.416118672579905	0.0489371463526533	0.176173726869552	0.358770454197889
ENSG00000216141	0.416118672579905	0.0489371463526533	0.176173726869552	0.358770454197889
ENSG00000216285	0.102927920005708	0.152833669033223	0.0388923210648874	0.705346089896181
ENSG00000216307	0.1399615586231	0.0139786825091735	0.0503232570330245	0.795736501834702
ENSG00000216316	0.419567876350147	0.00862954286715823	0.0310663543217696	0.540736226460926
ENSG00000216331	0.217461081688332	0.0802439415824105	0.0821697961803884	0.620125180548869
ENSG00000216360	0.336628048286478	0.273839423154824	0.165924005509196	0.223608523049502
ENSG00000216471	0.0158316473660215	0.668162885100925	0.0059821427685631	0.31002332476449
ENSG00000216475	0.173263576051522	0.0682804389606476	0.183743373356077	0.574712611631754
ENSG00000216480	0.350988175315264	0.0228586802374088	0.0822912488546716	0.543861895592656
ENSG00000216490	0.0559657148756633	0.0303244622681129	0.286634209965384	0.62707561289084
ENSG00000216613	0.295838530445629	0.0816419095135503	0.293910874248781	0.32860868579204
ENSG00000216624	0.326298720701813	0.0626620610617225	0.225583419822201	0.385455798414264
ENSG00000216642	0.13109125029016	0.00281516713104158	0.329871496559636	0.536222086019162
ENSG00000216753	0.287924765267745	0.063365517581157	0.228115863292165	0.420593853858933
ENSG00000216754	0.240632521853342	0.142655071252345	0.0897405843881676	0.526971822506146
ENSG00000216775	0.447227450412625	0.0463298103373389	0.16678731721442	0.339655422035616
ENSG00000216802	0.416118672579905	0.0489371463526533	0.176173726869552	0.35877045419789
ENSG00000216809	0.302655479723507	0.0724046007826406	0.160500151697937	0.464439767795915
ENSG00000216813	0.0000000000000000000000000000000452874724148209	0.454545454545454	0.0000000000000000000000000000000133658789607912	0.545454545454546
ENSG00000216817	0.250548863718139	0.00600890392516383	0.316603316592471	0.426838915764227
ENSG00000216819	0.140292459592006	0.136944540635386	0.333208449634275	0.389554550138332
ENSG00000216853	0.217461081688333	0.0802439415824107	0.0821697961803884	0.620125180548869
ENSG00000216863	0.149585452585623	0.0636431008425257	0.0306294950607439	0.756141951511107
ENSG00000216866	0.0888444746923278	0.197631327911243	0.0437914522671209	0.669732745129308
ENSG00000216867	0.0476207348690389	0.261020553930236	0.0171220619753846	0.67423664922534
ENSG00000216895	0.131221420330137	0.00652973591613559	0.000683304054374395	0.861565539699353
ENSG00000216901	0.0867829057959569	0.00922821175955235	0.0118066031906664	0.892182279253824
ENSG00000216906	0.312401163101543	0.183844438477625	0.0718780197985803	0.431876378622252
ENSG00000216915	0.0000000000000000000000000000000580938232395227	0.986032753252109	0.0000000000000000000000000000000353336823359674	0.0139672467478907
ENSG00000216917	0.1399615586231	0.0139786825091736	0.0503232570330246	0.795736501834702
ENSG00000216921	0.366242500419363	0.135144834103086	0.13838831012156	0.360224355355991
ENSG00000216937	0.63956902343223	0.142160953481484	0.000188612323983295	0.218081410762303
ENSG00000216977	0.143867617667312	0.0502782234738075	0.181001604505707	0.624852554353173
ENSG00000216990	0.655335109962189	0.242061328604075	0.0454567670778456	0.0571467943558912
ENSG00000217026	0.000000000000000000000000000000052168423333248	0.454545454545454	0.0000000000000000000000000000000246952902371619	0.545454545454546
ENSG00000217027	0.176793114508625	0.306533477368699	0.0566011729463741	0.460072235176302
ENSG00000217120	0.223015909554294	0.0176803829741754	0.00386462778452453	0.755439079687006
ENSG00000217128	0.0685133796833865	0.0290497380983691	0.0469685610243012	0.855468321193943
ENSG00000217130	0.416118672579905	0.0489371463526533	0.176173726869552	0.35877045419789
ENSG00000217139	0.217461081688332	0.0802439415824104	0.0821697961803886	0.620125180548868
ENSG00000217165	0.245608979131848	0.0356987437314578	0.357993023639501	0.360699253497194
ENSG00000217236	0.25471789844249	0.298149310741315	0.200723864716355	0.24640892609984
ENSG00000217275	0.0928910842373427	0.131523175996317	0.057016462675304	0.718569277091037
ENSG00000217289	0.243630024878497	0.02860921617282	0.102993178222152	0.624767580726531
ENSG00000217442	0.1399615586231	0.0139786825091736	0.0503232570330246	0.795736501834702
ENSG00000217512	0.217461081688332	0.0802439415824104	0.0821697961803886	0.620125180548868
ENSG00000217527	0.1399615586231	0.0139786825091735	0.0503232570330246	0.795736501834702
ENSG00000217539	0.15089460630844	0.0677206667683871	0.154686170412004	0.626698556511168
ENSG00000217555	0.066146732851494	0.0301301189816532	0.15484938275402	0.748873765412833
ENSG00000217624	0.296020349438963	0.00230089096091654	0.00828320745929946	0.693395552140821
ENSG00000217643	0.330056709961477	0.0448636340098931	0.000864964200074198	0.624214691828555
ENSG00000217646	0.188829227685469	0.0165109846588251	0.0713509701660223	0.723308817489684
ENSG00000217648	0.239586386037441	0.0239218782105291	0.00206870533769138	0.734423030414339
ENSG00000217702	0.341419417021166	0.000125861272321918	0.0164062580244782	0.642048463682034
ENSG00000217716	0.217461081688332	0.0802439415824106	0.0821697961803885	0.620125180548869
ENSG00000217733	0.484199341928083	0.00256465956593187	0.120370876675557	0.392865121830427
ENSG00000217783	0.149359515166267	0.0027136832766597	0.651863010377385	0.196063791179688
ENSG00000217801	0.350988175315264	0.0228586802374088	0.0822912488546716	0.543861895592656
ENSG00000217874	0.320112457194992	0.113199452584438	0.407518029303976	0.159170060916594
ENSG00000217889	0.1399615586231	0.0139786825091736	0.0503232570330246	0.795736501834702
ENSG00000217929	0.102222107741004	0.0430596035910696	0.391257348775694	0.463460939892232
ENSG00000217930	0.262300609606105	0.00609562814654428	0.00725484799068656	0.724348914256664
ENSG00000218014	0.471315654965159	0.288412550150241	0.00657783801427536	0.233693956870325
ENSG00000218016	0.217461081688332	0.0802439415824105	0.0821697961803886	0.620125180548869
ENSG00000218018	0.256900792665164	0.126844546470833	0.0686230697529211	0.547631591111082
ENSG00000218027	0.233426391741158	0.115534845696611	0.338562903988734	0.312475858573497
ENSG00000218052	0.741504496379594	0.0256484585410424	0.077816986529793	0.15503005854957
ENSG00000218073	0.126699064148869	0.0945626327888122	0.0106359313763782	0.76810237168594
ENSG00000218109	0.1399615586231	0.0139786825091735	0.0503232570330245	0.795736501834702
ENSG00000218153	0.47909102874773	0.309498994742995	0.0225577975993217	0.188852178909953
ENSG00000218175	0.1399615586231	0.0139786825091736	0.0503232570330246	0.795736501834702
ENSG00000218226	0.238961672153871	0.254875779881293	0.0146288697007017	0.491533678264135
ENSG00000218227	0.103156686729533	0.000333152066262997	0.447058951843272	0.449451209360933
ENSG00000218283	0.386410817453084	0.0983470582860811	0.244237627026792	0.271004497234043
ENSG00000218305	0.0798935783969473	0.733751024427527	0.0250318205451021	0.161323576630424
ENSG00000218336	0.181649536470183	0.291536471787564	0.039392756408349	0.487421235333904
ENSG00000218416	0.338346940560143	0.0377649971002663	0.0701419370598942	0.553746125279696
ENSG00000218418	0.0456022582419393	0.0419697614379455	0.00617221316307465	0.90625576715704
ENSG00000218426	0.0177129529109311	0.492153779756408	0.0169257012147533	0.473207566117907
ENSG00000218475	0.1399615586231	0.0139786825091736	0.0503232570330246	0.795736501834702
ENSG00000218510	0.55506863709156	0.0966360090445471	0.00625938716192972	0.342035966701963
ENSG00000218521	0.1399615586231	0.0139786825091735	0.0503232570330245	0.795736501834702
ENSG00000218536	0.00000000000000000000000000000000392612569165505	0.454545454545454	0.00000000000000000000000000000000301035130180563	0.545454545454546
ENSG00000218537	0.244333326211993	0.631534896839061	0.000666516326722585	0.123465260622224
ENSG00000218549	0.447227450412625	0.0463298103373389	0.16678731721442	0.339655422035616
ENSG00000218582	0.227888680764525	0.277287882844438	0.217138191506931	0.277685244884106
ENSG00000218586	0.195964473351909	0.0906628727644768	0.0626098359059909	0.650762817977624
ENSG00000218596	0.614547418348679	0.113481677904227	0.013099264154874	0.258871639592221
ENSG00000218631	0.447851261360843	0.0559801457704349	0.000365169900119115	0.495803422968603
ENSG00000218672	0.164273227309246	0.144996539579414	0.224426435166073	0.466303797945268
ENSG00000218682	0.313036599345407	0.210481454242562	0.256024399467113	0.220457546944918
ENSG00000218713	0.538917373030791	0.0227544338449381	0.202140833048908	0.236187360075362
ENSG00000218730	0.923539474695565	0.00124275538893839	0.00447391940017823	0.0707438505153181
ENSG00000218739	0.0242901147559052	0.0338842066133162	0.000383271950345199	0.941442406680433
ENSG00000218749	0.113666664130691	0.13197689697975	0.0429500605423719	0.711406378347187
ENSG00000218766	0.296853754492123	0.029648315055393	0.106733934199415	0.566763996253069
