pathway	pval	padj	log2err	ES	NES	size	leadingEdge
MODULE_207	0.148073022312373	0.793789243401426	0.163180127180689	0.915492957746479	1.26111560226354	1	IQCA1
MODULE_208	0.48747591522158	0.847518806599479	0.0785029047348687	-0.753521126760563	-1.01656181794839	1	CACNG4
MODULE_212	0.381040892193309	0.812907830342577	0.0899860794997137	-0.645390070921986	-1.07991938414118	2	AKR1C3, TTK
MODULE_213	0.795761078998073	0.930262328659209	0.0544555953940371	-0.605633802816901	-0.817049685453845	1	CCNF
MODULE_218	0.269776876267748	0.796236692250557	0.116739204791222	0.852112676056338	1.17380759902991	1	SLC6A1
MODULE_220	0.0817843866171004	0.782793414763675	0.213927855492356	-0.815877597622447	-1.36519303976947	2	DLX5
MODULE_223	0.173410404624277	0.793789243401426	0.14551614609036	-0.915492957746479	-1.2350751059186	1	AKR1C3
MODULE_229	0.941176470588235	0.979716024340771	0.0490939668192139	0.535211267605634	0.737267582861762	1	TFAP4
MODULE_23	0.384758364312268	0.812907830342577	0.0894366833718621	-0.64537272826581	-1.07989036499227	2	AKR1C3
MODULE_233	0.809248554913295	0.930262328659209	0.0536769600638126	-0.598591549295775	-0.80754910771601	1	UBE2S
MODULE_234	0.029258413070881	0.534631002477007	0.352487857583619	-0.992957746478873	-1.33958146103479	1	DLX5
MODULE_235	0.173410404624277	0.793789243401426	0.14551614609036	-0.915492957746479	-1.2350751059186	1	AKR1C3
MODULE_237	0.63894523326572	0.900099661152083	0.0673623868166279	0.669014084507042	0.921584478577203	1	ATM
MODULE_238	0.810408921933085	0.930262328659209	0.0519512476197082	-0.451347737049143	-0.755231901121929	2	CACNG4
MODULE_24	0.0125780033705377	0.421363112913012	0.380730400722792	-0.864285714285714	-1.66813408184948	3	COL1A2, AKR1C3, MFAP2
MODULE_240	0.48747591522158	0.847518806599479	0.0785029047348687	-0.753521126760563	-1.01656181794839	1	CACNG4
MODULE_241	0.202602230483271	0.793789243401426	0.130777137971974	-0.737938449296248	-1.23477889047728	2	COL1A2
MODULE_242	0.180297397769517	0.793789243401426	0.139599673451922	-0.75177304964539	-1.25792807383479	2	REPS2, SOX10
MODULE_243	0.48747591522158	0.847518806599479	0.0785029047348687	-0.753521126760563	-1.01656181794839	1	CACNG4
MODULE_244	0.173310225303293	0.793789243401426	0.137250779610133	-0.65	-1.25454711940746	3	TK1, KIF11, TTK
MODULE_248	0.182012847965739	0.793789243401426	0.150169802128406	0.723404255319149	1.25027260145531	2	GRB10, PLCG1
MODULE_252	0.139405204460967	0.793789243401426	0.160801401070022	-0.770423103383838	-1.28913486714453	2	DLX5
MODULE_253	0.61849710982659	0.887985136251032	0.066436413766281	-0.690140845070423	-0.93105661830787	1	KIF11
MODULE_254	0.957610789980732	0.979716024340771	0.0459538081039063	-0.52112676056338	-0.70304275259982	1	BIRC5
MODULE_255	0.528596187175043	0.847518806599479	0.0689567351672811	-0.507142857142857	-0.978822477779445	3	PIF1, BGN, ZDHHC2
MODULE_257	0.400428265524625	0.829753416190203	0.0952879846194844	0.603354821869848	1.0427890037874	2	TP53INP2
MODULE_26	0.148073022312373	0.793789243401426	0.163180127180689	0.915492957746479	1.26111560226354	1	IQCA1
MODULE_261	0.971602434077079	0.979716024340771	0.0476387259290825	0.514084507042254	0.708164915117219	1	KLF10
MODULE_27	0.586206896551724	0.887985136251032	0.0716527366829457	0.690140845070423	0.950687146321746	1	PPARA
MODULE_278	0.884368308351178	0.979716024340771	0.0544555953940371	0.404255319148936	0.698681747872087	2	GATB, UBE2S
MODULE_279	0.305025996533795	0.796236692250557	0.0988903007520636	-0.592366683672222	-1.14331064097528	3	DLX5
MODULE_280	0.979716024340771	0.979716024340771	0.0472587336673259	0.507042253521127	0.698464025869038	1	FASN
MODULE_286	0.979716024340771	0.979716024340771	0.0472587336673259	0.507042253521127	0.698464025869038	1	FASN
MODULE_291	0.202602230483271	0.793789243401426	0.130777137971974	-0.737938449296248	-1.23477889047728	2	COL1A2
MODULE_292	0.48747591522158	0.847518806599479	0.0785029047348687	-0.753521126760563	-1.01656181794839	1	CACNG4
MODULE_297	0.599653379549393	0.887985136251032	0.0628003977812234	-0.473192850545393	-0.913296503962965	3	AKR1C3
MODULE_3	0.32375189107413	0.810290253225036	0.0875697115548511	-0.411766420428484	-1.13487230754304	8	MFAP2, TK1, KIF11, KIFC1, CCNF, ERF, DBN1
MODULE_301	0.810408921933085	0.930262328659209	0.0519512476197082	-0.451347737049143	-0.755231901121929	2	CACNG4
MODULE_303	0.745664739884393	0.930262328659209	0.0574877409561325	-0.640845070422535	-0.864552574143022	1	TTK
MODULE_308	0.957610789980732	0.979716024340771	0.0459538081039063	-0.52112676056338	-0.70304275259982	1	BIRC5
MODULE_311	0.720081135902637	0.930262328659209	0.0615706755421678	0.619718309859155	0.853678253839935	1	VWF
MODULE_312	0.957610789980732	0.979716024340771	0.0459538081039063	-0.52112676056338	-0.70304275259982	1	BIRC5
MODULE_313	0.48747591522158	0.847518806599479	0.0785029047348687	-0.753521126760563	-1.01656181794839	1	CACNG4
MODULE_315	0.476603119584055	0.847518806599479	0.0741758965588009	-0.528571428571429	-1.02018117402365	3	KIF11, TTK, BIRC5
MODULE_317	0.528596187175043	0.847518806599479	0.0689567351672811	-0.507142857142857	-0.978822477779445	3	PIF1, BGN, ZDHHC2
MODULE_32	0.683569979716024	0.922131314918932	0.0640703750499722	0.654929577464789	0.902182700080841	1	HNRNPUL1
MODULE_320	0.381040892193309	0.812907830342577	0.0899860794997137	-0.645390070921986	-1.07991938414118	2	KIF11, TTK
MODULE_321	0.649325626204239	0.900099661152083	0.0640703750499722	-0.676056338028169	-0.912055462832199	1	CNN2
MODULE_324	0.979716024340771	0.979716024340771	0.0472587336673259	0.507042253521127	0.698464025869038	1	FASN
MODULE_325	0.338329764453961	0.810290253225036	0.105520936843198	0.642131120939978	1.10980677974979	2	TP53INP2
MODULE_326	0.462825278810409	0.847518806599479	0.0793434960134973	-0.608931237808936	-1.01891348650519	2	AKR1C3
MODULE_327	0.173410404624277	0.793789243401426	0.14551614609036	-0.915492957746479	-1.2350751059186	1	AKR1C3
MODULE_33	0.271666666666667	0.796236692250557	0.103576326612592	-0.554870357733994	-1.17637101187556	4	AKR1C3, MFAP2
MODULE_334	0.305025996533795	0.796236692250557	0.0988903007520636	-0.592366683672222	-1.14331064097528	3	DLX5
MODULE_341	0.217726396917148	0.793789243401426	0.128142916898415	-0.901408450704225	-1.21607395044293	1	TMEFF2
MODULE_342	0.0743494423791822	0.782793414763675	0.224966093540314	-0.834177710699611	-1.39581428378051	2	H19
MODULE_345	0.48747591522158	0.847518806599479	0.0785029047348687	-0.753521126760563	-1.01656181794839	1	CACNG4
MODULE_349	0.119675456389452	0.793789243401426	0.183023938384487	0.943661971830986	1.29991915925627	1	FTCD
MODULE_350	0.748478701825558	0.930262328659209	0.0597317976364411	0.605633802816901	0.834276475343573	1	EFNB1
MODULE_354	0.339113680154143	0.810290253225036	0.0988903007520636	-0.838028169014085	-1.13056875080241	1	CA3
MODULE_356	0.368015414258189	0.810290253225036	0.0940503465727813	-0.816901408450704	-1.10206701758891	1	PIF1
MODULE_357	0.599653379549393	0.887985136251032	0.0628003977812234	-0.473192850545393	-0.913296503962965	3	AKR1C3
MODULE_358	0.971602434077079	0.979716024340771	0.0476387259290825	0.514084507042254	0.708164915117219	1	KLF10
MODULE_361	0.810408921933085	0.930262328659209	0.0519512476197082	-0.451347737049143	-0.755231901121929	2	CACNG4
MODULE_367	0.235294117647059	0.793789243401426	0.126253987849115	0.873239436619718	1.20291026677445	1	P2RY1
MODULE_368	0.269776876267748	0.796236692250557	0.116739204791222	0.852112676056338	1.17380759902991	1	SLC6A1
MODULE_37	0.610051993067591	0.887985136251032	0.0619762736001998	-0.471428571428571	-0.909891317372442	3	PIF1, CCDC102A, TFAP4
MODULE_372	0.61849710982659	0.887985136251032	0.066436413766281	-0.690140845070423	-0.93105661830787	1	KIF11
MODULE_378	0.528596187175043	0.847518806599479	0.0689567351672811	-0.507142857142857	-0.978822477779445	3	PIF1, BGN, ZDHHC2
MODULE_379	0.180297397769517	0.793789243401426	0.139599673451922	-0.75177304964539	-1.25792807383479	2	REPS2, SOX10
MODULE_38	0.226928895612708	0.793789243401426	0.108820126769161	-0.447145857323524	-1.23238182069582	8	COL1A2, MFAP2, TLE2, SOX10
MODULE_389	0.148073022312373	0.793789243401426	0.163180127180689	0.915492957746479	1.26111560226354	1	IQCA1
MODULE_397	0.61849710982659	0.887985136251032	0.066436413766281	-0.690140845070423	-0.93105661830787	1	KIF11
MODULE_4	0.809248554913295	0.930262328659209	0.0536769600638126	-0.598591549295775	-0.80754910771601	1	UBE2S
MODULE_40	0.173410404624277	0.793789243401426	0.14551614609036	-0.915492957746479	-1.2350751059186	1	AKR1C3
MODULE_400	0.283236994219653	0.796236692250557	0.110122263835536	-0.866197183098592	-1.16857106175376	1	COL5A1
MODULE_403	0.738758029978587	0.930262328659209	0.0629394692018967	0.47649644137956	0.823537380333753	2	FTCD
