Age	Overall_Survival	Sex	Residuals
ENSG00000228606	0.125937509483124	0.649203322030941	0.101208468515639	0.123650699970296
ENSG00000228615	0.111617419082069	0.324705219147837	0.228308357213323	0.335369004556772
ENSG00000228620	0.250950405458146	0.00156112227345659	0.0626617134762435	0.684826758792154
ENSG00000228623	0.427712315687447	0.251191916106892	0.0101051842199723	0.310990583985689
ENSG00000228624	0.587061028393971	0.00125102110356552	0.0388091161148985	0.372878834387565
ENSG00000228630	0.136840143490588	0.221667213663778	0.322927450050826	0.318565192794808
ENSG00000228634	0.265175643196268	0.0751589491007684	0.129468038502978	0.530197369199986
ENSG00000228639	0.288372122136604	0.00453172962023641	0.100516322900988	0.606579825342171
ENSG00000228643	0.4356010314797	0.000306587994190264	0.00121531821439805	0.562877062311712
ENSG00000228649	0.052556093925576	0.270436075036278	0.216138479988969	0.460869351049177
ENSG00000228653	0.141775225792968	0.252693265951279	0.280505987041642	0.325025521214112
ENSG00000228663	0.278545427284377	0.26369277175244	0.185408980138434	0.272352820824749
ENSG00000228672	0.197277142046044	0.172063796858652	0.122367964872191	0.508291096223113
ENSG00000228674	0.302089244261027	0.00557131802940419	0.223626515346918	0.468712922362651
ENSG00000228677	0.265175643196268	0.0751589491007684	0.129468038502978	0.530197369199986
ENSG00000228681	0.111617419082069	0.324705219147837	0.228308357213323	0.335369004556772
ENSG00000228683	0.17062773985949	0.185491531224302	0.258389213754619	0.385491515161588
ENSG00000228686	0.130161995371561	0.157984057598355	0.111082540498843	0.600771406531242
ENSG00000228689	0.111617419082069	0.324705219147837	0.228308357213323	0.335369004556772
ENSG00000228692	0.489611966223917	0.092699068213322	0.0651790323374919	0.352509933225269
ENSG00000228696	0.211290499918574	0.228873638036534	0.291997391611354	0.267838470433538
ENSG00000228701	0.700839877483844	0.00271668158090816	0.00684904852009005	0.289594392415158
ENSG00000228705	0.141775225792967	0.252693265951279	0.280505987041642	0.325025521214112
ENSG00000228709	0.183189510873246	0.0873244346921692	0.00507252432756207	0.724413530107022
ENSG00000228716	0.134596899875486	0.0131382600660391	0.0432514363522767	0.809013403706198
ENSG00000228718	0.545410247740511	0.00084444485389684	0.0420804965661941	0.411664810839398
ENSG00000228725	0.22275715375728	0.0344844141750543	0.341895607034082	0.400862825033584
ENSG00000228727	0.066902078048908	0.316874354358069	0.301477479677801	0.314746087915222
ENSG00000228730	0.0834578326293946	0.186471196258546	0.0384371628267045	0.691633808285355
ENSG00000228734	0.111617419082069	0.324705219147837	0.228308357213323	0.335369004556772
ENSG00000228740	0.265175643196268	0.0751589491007684	0.129468038502978	0.530197369199986
ENSG00000228741	0.395444176127185	0.142041455335143	0.00708673384033543	0.455427634697336
ENSG00000228742	0.226290336067638	0.25673858224756	0.247571941199862	0.26939914048494
ENSG00000228748	0.680771328557015	0.00363145840092441	0.000130332491162124	0.315466880550898
ENSG00000228750	0.159461580710749	0.219975745958758	0.136715043331423	0.483847629999071
ENSG00000228753	0.118260898472865	0.140688549934223	0.125920878746923	0.615129672845988
ENSG00000228767	0.111617419082069	0.324705219147837	0.228308357213323	0.335369004556772
ENSG00000228768	0.130161995371561	0.157984057598354	0.111082540498843	0.600771406531242
ENSG00000228775	0.166685845366271	0.0714483529279901	0.0581426216211805	0.703723180084559
ENSG00000228779	0.259130507342367	0.21262286474273	0.103360579299481	0.424886048615422
ENSG00000228781	0.54579999311192	0.132388901006808	0.075941083954217	0.245870021927055
ENSG00000228782	0.250950405458146	0.00156112227345661	0.0626617134762433	0.684826758792154
ENSG00000228784	0.285838272070415	0.00456671159435867	0.00284653220224592	0.706748484132981
ENSG00000228786	0.265175643196268	0.0751589491007684	0.129468038502978	0.530197369199986
ENSG00000228789	0.215953675299807	0.046840198598789	0.0919976066509283	0.645208519450476
ENSG00000228791	0.250950405458146	0.00156112227345661	0.0626617134762434	0.684826758792154
ENSG00000228793	0.250510763738019	0.478880309115245	0.0496669382848433	0.220941988861893
ENSG00000228794	0.222694183656456	0.0865726980236256	0.0219395021166459	0.668793616203272
ENSG00000228801	0.208678215793243	0.099250991938979	0.42842830912191	0.263642483145868
ENSG00000228802	0.590550230797202	0.000385827758671872	0.0154866975355792	0.393577243908547
ENSG00000228804	0.482511562962904	0.0000532582064161236	0.00213772522975836	0.515297453600922
ENSG00000228808	0.130449317340064	0.317822130957934	0.223468685829797	0.328259865872206
ENSG00000228812	0.178404270967175	0.0624814032050027	0.194394215120142	0.56472011070768
ENSG00000228817	0.0745500045027065	0.00048018695700168	0.0424953676226945	0.882474440917597
ENSG00000228818	0.185209385965935	0.0992583041332329	0.20494074834314	0.510591561557692
ENSG00000228820	0.265175643196268	0.0751589491007684	0.129468038502978	0.530197369199986
ENSG00000228824	0.263731488833288	0.396823748136123	0.00348823170751978	0.335956531323069
ENSG00000228828	0.496990612756308	0.0309507995489132	0.25825766360507	0.213800924089709
ENSG00000228830	0.0294184281954385	0.046930220037008	0.136587284746784	0.787064067020769
ENSG00000228836	0.357814852802335	0.13283703736122	0.223950922042045	0.285397187794399
ENSG00000228839	0.933882845255347	0.00676256281127637	0.0116491216668726	0.0477054702665041
ENSG00000228843	0.243533104543645	0.128871417079193	0.000530079093583203	0.627065399283579
ENSG00000228844	0.302089244261027	0.00557131802940419	0.223626515346918	0.468712922362651
ENSG00000228848	0.250950405458146	0.00156112227345658	0.0626617134762435	0.684826758792154
ENSG00000228857	0.404469396401776	0.0836258511988403	0.101689544771062	0.410215207628321
ENSG00000228862	0.304887256728039	0.0347185325733528	0.138085701274056	0.522308509424552
ENSG00000228863	0.446689120000273	0.000000230571517640974	0.0435970846865551	0.509713564741654
ENSG00000228874	0.245827656540876	0.166151676513878	0.360110302630615	0.227910364314631
ENSG00000228876	0.427702200039137	0.102489759862478	0.0169725268808347	0.45283551321755
ENSG00000228877	0.250950405458146	0.00156112227345661	0.0626617134762435	0.684826758792154
ENSG00000228878	0.14246619794328	0.223543893171196	0.278613555944061	0.355376352941463
ENSG00000228882	0.54579999311192	0.132388901006808	0.0759410839542172	0.245870021927055
ENSG00000228886	0.640327002202013	0.102876442609679	0.0190230108375886	0.237773544350719
ENSG00000228889	0.122417126909684	0.166975919274076	0.0753745200594983	0.635232433756742
ENSG00000228897	0.218615368214212	0.339789776565409	0.279446065606168	0.162148789614211
ENSG00000228903	0.0707186472655198	0.0621219304284252	0.148164049385445	0.71899537292061
ENSG00000228914	0.302089244261027	0.00557131802940419	0.223626515346918	0.468712922362651
ENSG00000228918	0.145666319521291	0.0795599726962377	0.119975073569778	0.654798634212693
ENSG00000228923	0.302089244261027	0.0055713180294042	0.223626515346918	0.468712922362651
ENSG00000228925	0.0693908641683649	0.783631912469851	0.0222754611292871	0.124701762232497
ENSG00000228929	0.302089244261027	0.0055713180294042	0.223626515346918	0.468712922362651
ENSG00000228933	0.355829154554156	0.0165498103200447	0.00000699145123194338	0.627614043674567
ENSG00000228937	0.111617419082069	0.324705219147837	0.228308357213323	0.335369004556772
ENSG00000228938	0.201087026004156	0.242136667451153	0.0432357230278737	0.513540583516817
ENSG00000228939	0.220644197376262	0.304018472221155	0.220482811458091	0.254854518944492
ENSG00000228941	0.954281319159328	0.0133259485252913	0.00764404695584477	0.0247486853595355
ENSG00000228944	0.885901014444473	0.0116702172000915	0.0201029970200066	0.0823257713354289
ENSG00000228956	0.638578500075146	0.0238701828873664	0.0325402144001304	0.305011102637357
ENSG00000228959	0.250950405458146	0.00156112227345658	0.0626617134762435	0.684826758792154
ENSG00000228971	0.162024452306036	0.0055419776473536	0.123710410860062	0.708723159186548
ENSG00000228980	0.247847194068761	0.0474609033259041	0.0439075487082877	0.660784353897047
ENSG00000228981	0.155750725816232	0.11564046241195	0.081309700133402	0.647299111638416
ENSG00000228983	0.265175643196268	0.0751589491007684	0.129468038502978	0.530197369199986
ENSG00000228995	0.111617419082069	0.324705219147837	0.228308357213323	0.335369004556772
ENSG00000228998	0.079604550742624	0.18056970738968	0.0681406306591833	0.671685111208512
ENSG00000228999	0.103714912569737	0.00143758009469544	0.0127957638410281	0.88205174349454
ENSG00000229007	0.111617419082069	0.324705219147837	0.228308357213323	0.335369004556772
ENSG00000229014	0.250950405458146	0.00156112227345659	0.0626617134762436	0.684826758792154
ENSG00000229017	0.250950405458146	0.00156112227345661	0.0626617134762433	0.684826758792154
ENSG00000229018	0.24736277746012	0.200712353227344	0.000794946116997563	0.551129923195539
ENSG00000229020	0.265175643196268	0.0751589491007684	0.129468038502978	0.530197369199986
ENSG00000229021	0.216903232623505	0.368900229560466	0.276396688361235	0.137799849454794
ENSG00000229023	0.160320560716995	0.00228445824530671	0.0336007788785753	0.803794202159123
ENSG00000229025	0.757982749611389	0.0705424863886731	0.0404646676605161	0.131010096339422
ENSG00000229031	0.166975882133245	0.176349444085482	0.200480545744952	0.456194128036321
ENSG00000229036	0.590550230797202	0.000385827758671872	0.0154866975355792	0.393577243908547
ENSG00000229043	0.304566379163409	0.0169062005913781	0.0438503066396215	0.634677113605591
ENSG00000229047	0.00872548876562669	0.568790304133691	0.0858499758652798	0.336634231235402
ENSG00000229054	0.111617419082069	0.324705219147837	0.228308357213323	0.335369004556772
ENSG00000229056	0.0935983847832485	0.00249908173393574	0.0613174291025881	0.842585104380228
ENSG00000229065	0.2487590718663	0.00156568931374835	0.0628450293990657	0.686830209420886
ENSG00000229081	0.145765840445937	0.303495615883469	0.26594720078858	0.284791342882014
ENSG00000229089	0.0249093953932688	0.0324616220357848	0.439217014532503	0.503411968038443
ENSG00000229097	0.439218663512787	0.0104400738523447	0.141230774960354	0.409110487674514
ENSG00000229107	0.58609364821115	0.0019341789494964	0.225136903621584	0.18683526921777
ENSG00000229108	0.328059766721597	0.145887182533189	0.00484884904945986	0.521204201695754
ENSG00000229109	0.672326803227602	0.116665518857909	0.00872519655146959	0.20228248136302
ENSG00000229110	0.0673768678677972	0.0877377816958419	0.00855449273315533	0.836330857703206
ENSG00000229111	0.130161995371561	0.157984057598355	0.111082540498843	0.600771406531242
ENSG00000229116	0.581165670930871	0.0784714075937261	0.0644491287942365	0.275913792681166
ENSG00000229117	0.540257568487522	0.00320871619103828	0.27958482537414	0.176948889947299
ENSG00000229119	0.0269726468612365	0.167474577664166	0.287975194553894	0.517577580920704
ENSG00000229122	0.111617419082069	0.324705219147837	0.228308357213323	0.335369004556772
ENSG00000229124	0.449921718057804	0.203128627379476	0.0368392677908159	0.310110386771904
ENSG00000229127	0.632796922381054	0.0995858998290559	0.0278859785364352	0.239731199253455
ENSG00000229129	0.479848479934895	0.0346766013619487	0.080054302813069	0.405420615890087
ENSG00000229132	0.250950405458146	0.00156112227345659	0.0626617134762436	0.684826758792154
ENSG00000229140	0.124021570879916	0.258869112946181	0.335444458152378	0.281664858021525
ENSG00000229145	0.250950405458146	0.00156112227345661	0.0626617134762434	0.684826758792154
ENSG00000229146	0.44185766731372	0.261209348555853	0.14729617019505	0.149636813935377
ENSG00000229151	0.265175643196268	0.0751589491007684	0.129468038502978	0.530197369199986
ENSG00000229152	0.248034978297375	0.427549976027937	0.0251475703819082	0.299267475292781
ENSG00000229153	0.441022762803971	0.0969586046653742	0.109590026236281	0.352428606294374
ENSG00000229156	0.250950405458146	0.00156112227345659	0.0626617134762433	0.684826758792154
ENSG00000229172	0.357581795716911	0.183734701500529	0.0865270773944213	0.372156425388138
ENSG00000229178	0.122955101218994	0.0433015022372469	0.0296283263836718	0.804115070160087
ENSG00000229180	0.265175643196268	0.0751589491007684	0.129468038502978	0.530197369199986
ENSG00000229183	0.240453182208409	0.0331168103899421	0.168598623166256	0.557831384235393
ENSG00000229191	0.108632367703838	0.0268344606735705	0.756305104798469	0.108228066824123
ENSG00000229195	0.221203055138628	0.0759010610826903	0.0129604650726744	0.689935418706007
ENSG00000229203	0.33739678870105	0.226698055348413	0.0315089882862173	0.40439616766432
ENSG00000229205	0.285763597014966	0.270430473224851	0.0126638316467497	0.431142098113433
ENSG00000229214	0.239588157482874	0.0455617520184916	0.00779928220001103	0.707050808298623
ENSG00000229221	0.276597108219414	0.0574812840275724	0.00409507183722423	0.66182653591579
ENSG00000229222	0.193069585119689	0.63104061343612	0.104208816014812	0.0716809854293795
ENSG00000229227	0.32907089012888	0.00584490469988188	0.448230752527803	0.216853452643435
ENSG00000229231	0.265175643196268	0.0751589491007684	0.129468038502978	0.530197369199986
ENSG00000229236	0.303994438125845	0.0113188965262341	0.0578965479360444	0.626790117411877
ENSG00000229240	0.8337633072615	0.00132675104016904	0.0532543125845623	0.111655629113769
ENSG00000229241	0.17062773985949	0.185491531224302	0.258389213754619	0.385491515161588
ENSG00000229246	0.40360873694207	0.173834396056618	0.0997150997150997	0.322841767286212
ENSG00000229259	0.54579999311192	0.132388901006808	0.0759410839542171	0.245870021927055
ENSG00000229266	0.188181950240808	0.132068298538109	0.00172009521728586	0.678029656003797
ENSG00000229267	0.511276474635631	0.115929002661917	0.0576932590842305	0.315101263618221
ENSG00000229268	0.161875767711372	0.00831206713650055	0.165047692454683	0.664764472697444
ENSG00000229271	0.183651649689391	0.040099249013715	0.285081163661855	0.491167937635039
ENSG00000229273	0.796946958390112	0.073603826327749	0.00073473175101567	0.128714483531124
ENSG00000229276	0.206634504650223	0.151683046695556	0.114966074899534	0.526716373754687
ENSG00000229278	0.257272817442192	0.229887511600085	0.0170516699102557	0.495788001047467
ENSG00000229282	0.250950405458146	0.00156112227345659	0.0626617134762435	0.684826758792154
ENSG00000229291	0.53949682390264	0.0216706618174926	0.0926822365466626	0.346150277733205
ENSG00000229299	0.157287786702426	0.315828456875997	0.0224466036398519	0.504437152781726
ENSG00000229308	0.245827656540876	0.166151676513878	0.360110302630615	0.227910364314631
ENSG00000229311	0.265175643196268	0.0751589491007684	0.129468038502978	0.530197369199986
ENSG00000229314	0.416845791641859	0.00259313089668342	0.10408539293632	0.476475684525137
ENSG00000229320	0.318957310287447	0.25313537946746	0.0893088922352395	0.338598418009853
ENSG00000229321	0.117457613085278	0.138190599314126	0.429477916339295	0.314873871261301
ENSG00000229326	0.40360873694207	0.173834396056618	0.0997150997150996	0.322841767286212
ENSG00000229330	0.124163459602556	0.1583612154215	0.107259621969102	0.610215703006842
ENSG00000229331	0.111617419082069	0.324705219147837	0.228308357213323	0.335369004556772
ENSG00000229334	0.368159823920445	0.241357849852228	0.0866478319778717	0.303834494249455
ENSG00000229337	0.13582058120253	0.281694302746271	0.212670321948916	0.369814794102283
ENSG00000229344	0.154367483924769	0.256584240424173	0.0656611805661926	0.523387095084864
ENSG00000229348	0.211450726838809	0.000000672438431450936	0.0184683227169741	0.770080278005785
ENSG00000229349	0.154477105860007	0.0253684027904916	0.0168219098379075	0.803332581511594
ENSG00000229358	0.319174309732659	0.0296952822231054	0.0330006057824372	0.618129802261798
ENSG00000229368	0.515481024782888	0.147189379246732	0.0317189958785328	0.305610600091847
ENSG00000229372	0.632301893963491	0.242297005099966	0.0301972223745777	0.0952038785619652
ENSG00000229380	0.0822774797578128	0.262494067565041	0.0485381042095121	0.606690348467634
ENSG00000229382	0.0822774797578128	0.262494067565041	0.048538104209512	0.606690348467634
ENSG00000229385	0.345086525351178	0.363649741638965	0.0159257841756215	0.275337948834235
ENSG00000229388	0.148631932307671	0.106709985337855	0.460820756563378	0.283837325791096
ENSG00000229391	0.178013675527182	0.211962145750301	0.0828031631541714	0.527221015568345
ENSG00000229393	0.639582502838772	0.036864047950172	0.0635016326929949	0.260051816518061
ENSG00000229400	0.28608548082995	0.0388835921137081	0.109340417219324	0.565690509837017
ENSG00000229401	0.0087254887656267	0.568790304133691	0.0858499758652798	0.336634231235402
ENSG00000229403	0.245827656540876	0.166151676513878	0.360110302630615	0.227910364314631
ENSG00000229404	0.127674284688837	0.0477813913276903	0.0744946911035494	0.750049632879924
ENSG00000229413	0.885901014444473	0.0116702172000916	0.0201029970200066	0.0823257713354289
ENSG00000229417	0.54579999311192	0.132388901006808	0.075941083954217	0.245870021927055
ENSG00000229419	0.558140543348493	0.162595561093282	0.165543050190525	0.113720845367701
ENSG00000229422	0.0249039637950585	0.357703610729879	0.277864599379824	0.339527826095239
ENSG00000229425	0.293356060543397	0.179136823693317	0.00143800680808354	0.526069108955203
ENSG00000229427	0.245827656540876	0.166151676513878	0.360110302630615	0.227910364314631
ENSG00000229433	0.197793805360107	0.327262759322384	0.145373580537655	0.329569854779854
ENSG00000229435	0.265175643196268	0.0751589491007684	0.129468038502978	0.530197369199986
ENSG00000229447	0.200832313736053	0.527328329963232	0.181769341065375	0.0900700152353404
ENSG00000229453	0.302089244261027	0.00557131802940419	0.223626515346918	0.468712922362651
ENSG00000229456	0.130161995371561	0.157984057598354	0.111082540498843	0.600771406531242
ENSG00000229463	0.775143465134263	0.0821854142558286	0.0577866193986295	0.0848845012112788
ENSG00000229466	0.269070261400514	0.0791369739028407	0.338452329309425	0.313340435387221
ENSG00000229473	0.107923159741925	0.0446501158178421	0.000238076745210349	0.847188647695023
ENSG00000229474	0.741573492965092	0.055991748943693	0.0346137825049611	0.167820975586254
ENSG00000229484	0.121981996801544	0.259725888024315	0.325207162349885	0.293084952824256
ENSG00000229492	0.194130288296338	0.216190528531705	0.147856906723104	0.441822276448853
ENSG00000229498	0.240288916714801	0.0481179160838789	0.118900276931361	0.592692890269959
ENSG00000229512	0.180236284850349	0.208445230090182	0.0686664252109646	0.542652059848505
ENSG00000229519	0.265175643196268	0.0751589491007684	0.129468038502978	0.530197369199986
ENSG00000229520	0.0387915571031799	0.132603862299752	0.0069264477624354	0.821678132834633
ENSG00000229521	0.312574114347853	0.0021743448297339	0.0872757855268192	0.597975755295594
ENSG00000229531	0.265175643196268	0.0751589491007684	0.129468038502978	0.530197369199986
ENSG00000229533	0.302089244261027	0.00557131802940419	0.223626515346918	0.468712922362651
ENSG00000229534	0.539504292705306	0.255053093063851	0.0857429855881145	0.119699628642728
ENSG00000229536	0.246787911304725	0.0302589651855091	0.000181614549732904	0.722771508960033
ENSG00000229537	0.290070542922033	0.127925033245036	0.0153181721049722	0.566686251727958
ENSG00000229539	0.218372095261023	0.297608538666541	0.28668942976548	0.197329936306956
ENSG00000229543	0.302089244261027	0.0055713180294042	0.223626515346918	0.468712922362651
ENSG00000229544	0.218275964679289	0.000174703736689098	0.012350383791493	0.769198947792529
ENSG00000229563	0.114601566126878	0.261256233009384	0.355738634161997	0.268403566701741
ENSG00000229567	0.54579999311192	0.132388901006808	0.0759410839542171	0.245870021927055
ENSG00000229569	0.163668618870731	0.140491765687565	0.0642279397507313	0.631611675690973
ENSG00000229570	0.516664725078838	0.187109988092576	0.155495062895105	0.14073022393348
ENSG00000229582	0.240836694148779	0.184072698573296	0.155240092599092	0.419850514678832
ENSG00000229585	0.59892538433373	0.14659339767782	0.103073482742217	0.151407735246232
ENSG00000229587	0.138089851575334	0.0079206768027038	0.0054756651944584	0.848513806427504
ENSG00000229588	0.382404122021961	0.0352939121367692	0.129778444866151	0.452523520975119
ENSG00000229589	0.0808745166310233	0.303000530509211	0.313285355205829	0.302839597653937
ENSG00000229591	0.192258816885841	0.0889125164388441	0.0711388302091467	0.647689836466168
ENSG00000229598	0.111617419082069	0.324705219147837	0.228308357213323	0.335369004556772
ENSG00000229604	0.176899766856641	0.210123152237983	0.0583866404164641	0.554590440488912
ENSG00000229605	0.221889976202783	0.137138094578333	0.0298547661038239	0.61111716311506
ENSG00000229613	0.112277133337214	0.0453883673110585	0.148894896243202	0.693439603108525
ENSG00000229618	0.112659897059926	0.348706435382583	0.127665628958541	0.410968038598949
ENSG00000229619	0.251935342411999	0.0152746307729038	0.313518027331147	0.419271999483949
ENSG00000229622	0.245827656540876	0.166151676513878	0.360110302630615	0.227910364314631
ENSG00000229623	0.233559422917202	0.0124949818254273	0.00878553409600353	0.745160061161368
ENSG00000229625	0.214466439302065	0.199633845495546	0.0632220159567808	0.522677699245608
ENSG00000229638	0.984945492822393	0.00438804409999419	0.00251707524466364	0.00814938783294958
ENSG00000229644	0.54880534849563	0.0000560589074804976	0.150847628840641	0.300290963756249
ENSG00000229647	0.259468067585236	0.0308080388776785	0.017573440158083	0.692150453379002
ENSG00000229648	0.265175643196268	0.0751589491007684	0.129468038502978	0.530197369199986
ENSG00000229649	0.154442366396436	0.10785389932838	0.0314271327809947	0.706276601494189
ENSG00000229656	0.167317691992295	0.202050299467809	0.0826417476329296	0.547990260906967
ENSG00000229657	0.442290713744401	0.0296264075728337	0.0428096300471365	0.485273248635629
ENSG00000229659	0.481744773996125	0.0989630775042851	0.02094792390283	0.398344224596759
ENSG00000229660	0.250950405458146	0.00156112227345659	0.0626617134762435	0.684826758792154
ENSG00000229666	0.130449317340064	0.317822130957934	0.223468685829797	0.328259865872206
ENSG00000229671	0.372398278634583	0.0345834529481644	0.0664329418343497	0.526585326582903
ENSG00000229672	0.278044589346831	0.146705954041044	0.156757847844676	0.418491608767449
ENSG00000229676	0.0694756864973511	0.140267886607869	0.169374927352943	0.620881499541836
ENSG00000229677	0.342203020218921	0.06410848048622	0.0109468261754428	0.582741673119416
ENSG00000229688	0.250950405458146	0.00156112227345658	0.0626617134762435	0.684826758792154
ENSG00000229689	0.331876211999572	0.00641600034416296	0.00197832691817096	0.659729460738095
ENSG00000229694	0.107504760770281	0.301672331261228	0.124934280991835	0.465888626976656
ENSG00000229704	0.0909965933821788	0.0507997764020647	0.203333101478284	0.654870528737473
ENSG00000229715	0.111617419082069	0.324705219147837	0.228308357213323	0.335369004556772
ENSG00000229717	0.0728265263349206	0.135023458586879	0.174956813891854	0.617193201186347
ENSG00000229719	0.38232212606728	0.146203027610674	0.307602368752244	0.163872477569802
ENSG00000229720	0.265175643196268	0.0751589491007684	0.129468038502978	0.530197369199986
ENSG00000229721	0.111617419082069	0.324705219147837	0.228308357213323	0.335369004556772
ENSG00000229727	0.0259638270166364	0.176492494234035	0.0163544969550958	0.781189181794233
ENSG00000229728	0.0936097850411821	0.306580208923655	0.292445390312854	0.307364615722309
ENSG00000229739	0.411497339747195	0.00879852694605979	0.00790029233854805	0.571803840968197
ENSG00000229743	0.0503982071360999	0.00921210912359774	0.174733939518691	0.765655744221611
ENSG00000229754	0.260403348708949	0.0578648056086678	0.00963217110194384	0.672099674580439
ENSG00000229758	0.239588157482874	0.0455617520184916	0.00779928220001104	0.707050808298623
ENSG00000229759	0.867167841273182	0.0379936776951339	0.00702545815368598	0.0878130228779983
ENSG00000229766	0.251412385917672	0.00580158033648798	0.0544404664881881	0.688345567257652
ENSG00000229770	0.820344628099944	0.0501763141430932	0.05571138906682	0.0737676686901424
ENSG00000229771	0.40360873694207	0.173834396056618	0.0997150997150996	0.322841767286212
ENSG00000229775	0.187053105147389	0.0757058210812008	0.114163079071884	0.623077994699526
ENSG00000229782	0.561253882700442	0.0466569771515365	0.00560729456665746	0.386481845581365
ENSG00000229791	0.105843086985894	0.326815746536593	0.229792321783542	0.337548844693972
ENSG00000229794	0.53044549630273	0.0229145951444852	0.101486454410717	0.345153454142067
ENSG00000229798	0.207137102848577	0.454942322531333	0.0686664085614041	0.269254166058686
ENSG00000229807	0.101130687561699	0.107070594867712	0.32528807657912	0.466510640991469
ENSG00000229808	0.640327002202014	0.102876442609679	0.0190230108375886	0.237773544350719
ENSG00000229809	0.40542162575232	0.175984326889033	0.0437124445924562	0.374881602766191
ENSG00000229815	0.0822774797578128	0.262494067565041	0.048538104209512	0.606690348467634
ENSG00000229816	0.04644708987565	0.642553887975276	0.101880279254718	0.209118742894356
ENSG00000229820	0.175111296504381	0.577698145501893	0.109595079076371	0.137595478917355
ENSG00000229827	0.40360873694207	0.173834396056618	0.0997150997150996	0.322841767286212
ENSG00000229828	0.40360873694207	0.173834396056618	0.0997150997150996	0.322841767286212
ENSG00000229831	0.250950405458146	0.00156112227345661	0.0626617134762432	0.684826758792154
ENSG00000229833	0.252490879859375	0.162236612511759	0.121899484417077	0.463373023211788
ENSG00000229839	0.111617419082069	0.324705219147837	0.228308357213323	0.335369004556772
ENSG00000229847	0.313151825545327	0.260127840502448	0.0262285093064935	0.400491824645732
ENSG00000229848	0.156690687831981	0.0000198373751591167	0.00971281522875717	0.833576659564103
ENSG00000229851	0.248905208561885	0.0167111908971625	0.0425101280806477	0.691873472460304
ENSG00000229852	0.499071093235232	0.0272553153229268	0.00515892768433822	0.468514663757503
ENSG00000229859	0.53858547969294	0.175996192836139	0.132304135652022	0.1531141918189
ENSG00000229863	0.302089244261027	0.00557131802940419	0.223626515346918	0.468712922362651
ENSG00000229865	0.54579999311192	0.132388901006808	0.0759410839542172	0.245870021927055
ENSG00000229867	0.0922905799903052	0.648954363563126	0.1482002702927	0.110554786153869
ENSG00000229869	0.111617419082069	0.324705219147837	0.228308357213323	0.335369004556772
ENSG00000229873	0.157461800030703	0.245083793136829	0.224258098739748	0.37319630809272
ENSG00000229875	0.571041672444235	0.000894008092937559	0.0358844915081869	0.392179827954641
ENSG00000229877	0.40360873694207	0.173834396056618	0.0997150997150996	0.322841767286212
ENSG00000229887	0.302089244261027	0.00557131802940419	0.223626515346918	0.468712922362651
ENSG00000229890	0.302089244261027	0.00557131802940419	0.223626515346918	0.468712922362651
ENSG00000229891	0.139560055577564	0.391362394863961	0.158221220382025	0.310856329176451
ENSG00000229894	0.265175643196268	0.0751589491007684	0.129468038502978	0.530197369199986
ENSG00000229914	0.40360873694207	0.173834396056618	0.0997150997150996	0.322841767286212
ENSG00000229915	0.639582502838771	0.036864047950172	0.0635016326929949	0.260051816518062
ENSG00000229917	0.839734389856256	0.000334015551824099	0.0134070131218281	0.146524581470092
ENSG00000229921	0.251549375840651	0.219557975693165	0.14888702662233	0.380005621843853
ENSG00000229924	0.265175643196268	0.0751589491007684	0.129468038502978	0.530197369199986
ENSG00000229927	0.314876887552794	0.129561693085662	0.0235482461042854	0.532013173257259
ENSG00000229931	0.222769036453012	0.197634100266992	0.27022349990829	0.309373363371706
ENSG00000229939	0.0875628286266881	0.155702493560038	0.0685611984811929	0.688173479332081
ENSG00000229941	0.302089244261027	0.0055713180294042	0.223626515346918	0.468712922362651
ENSG00000229944	0.294731173912893	0.08482344059918	0.0239139271703039	0.596531458317624
ENSG00000229949	0.0822774797578128	0.262494067565041	0.0485381042095121	0.606690348467634
ENSG00000229950	0.129175499662921	0.316427875648378	0.276415552195655	0.277981072493047
ENSG00000229951	0.155848164910278	0.176629751914191	0.218105685941302	0.449416397234229
ENSG00000229953	0.222558407803985	0.23930184599103	0.188485464285287	0.349654281919699
ENSG00000229954	0.347506584935643	0.0166749817638075	0.312670524177747	0.323147909122803
ENSG00000229956	0.401344463099447	0.0357579196794731	0.182866696325797	0.380030920895283
ENSG00000229965	0.130161995371561	0.157984057598355	0.111082540498843	0.600771406531242
ENSG00000229968	0.0822774797578128	0.262494067565041	0.0485381042095121	0.606690348467634
ENSG00000229970	0.111617419082069	0.324705219147837	0.228308357213323	0.335369004556772
ENSG00000229972	0.459440927981697	0.000123904178374713	0.00497337604865173	0.535461791791277
ENSG00000229976	0.265175643196268	0.0751589491007684	0.129468038502978	0.530197369199986
ENSG00000229980	0.0471123224667341	0.0000229421236916703	0.209030869824874	0.7438338655847
ENSG00000229981	0.221029263054155	0.068966770907301	0.118290130275469	0.591713835763074
ENSG00000229983	0.111617419082069	0.324705219147837	0.228308357213323	0.335369004556772
ENSG00000229989	0.138390652478271	0.0621218317613624	0.00652942998350511	0.792958085776862
ENSG00000229991	0.111617419082069	0.324705219147837	0.228308357213323	0.335369004556772
ENSG00000229992	0.165236467381739	0.198010922069304	0.264124890379355	0.372627720169602
ENSG00000229994	0.335658648682518	0.168099752726265	0.0290152148853668	0.46722638370585
ENSG00000230000	0.302089244261027	0.00557131802940419	0.223626515346918	0.468712922362651
ENSG00000230001	0.411112977877952	0.00353431256522631	0.0175479069396997	0.567804802617122
