pathway	pval	padj	log2err	ES	NES	size	leadingEdge
BIOCARTA_MET_PATHWAY	0.35361216730038	0.974166666666667	0.0956031492204301	-0.812264150943396	-1.10271785401506	1	HGF
BIOCARTA_MHC_PATHWAY	0.517110266159696	0.974166666666667	0.0747385227439092	-0.716981132075472	-0.973363030257197	1	HLA-DRB5
BIOCARTA_MITOCHONDRIA_PATHWAY	0.553606237816764	0.974166666666667	0.0725351864394589	-0.58356940509915	-0.959509676618197	2	CASP8, APAF1
BIOCARTA_MPR_PATHWAY	0.134980988593156	0.974166666666667	0.165656695205483	-0.930188679245283	-1.26281045767579	1	MYT1
BIOCARTA_MTA3_PATHWAY	0.964583333333333	0.985284664830119	0.0491927521045191	0.512264150943396	0.677371217250899	1	ALDOA
BIOCARTA_NDKDYNAMIN_PATHWAY	0.945833333333333	0.985284664830119	0.0500922874402106	0.516037735849057	0.6823610604719	1	AP2M1
BIOCARTA_NFAT_PATHWAY	0.405458089668616	0.974166666666667	0.0891647117820678	-0.649832899214209	-1.06846066557405	2	HAND2
BIOCARTA_NFKB_PATHWAY	0.729166666666667	0.974166666666667	0.062249042949858	0.652830188679245	0.86324287723319	1	RIPK1
BIOCARTA_NGF_PATHWAY	0.827083333333333	0.974166666666667	0.0562940749700968	0.590566037735849	0.780910464086671	1	PLCG1
BIOCARTA_NKT_PATHWAY	0.15625	0.974166666666667	0.160801401070022	0.933962264150943	1.23498619719777	1	IL12RB2
BIOCARTA_NO1_PATHWAY	0.46969696969697	0.974166666666667	0.0795564677235957	-0.472696009381585	-0.994242083120194	4	CHRNA1, BDKRB2
BIOCARTA_NO2IL12_PATHWAY	0.803680981595092	0.974166666666667	0.0567672387487446	0.472262027026581	0.782545301159155	2	IL12RB2
BIOCARTA_NOS1_PATHWAY	0.454166666666667	0.974166666666667	0.0865399737444125	0.795283018867925	1.05160945882598	1	GRIN1
BIOCARTA_NPC_PATHWAY	0.629277566539924	0.974166666666667	0.0649407684612899	-0.671698113207547	-0.91188747045148	1	RAN
BIOCARTA_NPP1_PATHWAY	0.918200408997955	0.979891877637131	0.0506004243853618	0.37865911237016	0.62744385990976	2	COL4A5, ALPL
BIOCARTA_NUCLEARRS_PATHWAY	0.973484848484849	0.985284664830119	0.0444181153081573	-0.260287966425381	-0.547475004683151	4	RARB
BIOCARTA_P27_PATHWAY	0.79467680608365	0.974166666666667	0.0538979025357319	-0.592452830188679	-0.804305240791473	1	UBE2M
BIOCARTA_P38MAPK_PATHWAY	0.966861598440546	0.985284664830119	0.0460457683018055	-0.347497639282342	-0.571358512937696	2	MYC, RIPK1
BIOCARTA_P53HYPOXIA_PATHWAY	0.927083333333333	0.979891877637131	0.051011413203915	0.530188679245283	0.701072972550654	1	ATM
BIOCARTA_P53_PATHWAY	0.612326043737575	0.974166666666667	0.0684714904492087	-0.47069943289225	-0.897088149368838	3	CDK4, APAF1, ATM
BIOCARTA_PARKIN_PATHWAY	0.489583333333333	0.974166666666667	0.0824344091527096	0.772641509433962	1.02167039949997	1	SNCAIP
BIOCARTA_PDGF_PATHWAY	0.827083333333333	0.974166666666667	0.0562940749700968	0.590566037735849	0.780910464086671	1	PLCG1
BIOCARTA_PDZS_PATHWAY	0.116564417177914	0.974166666666667	0.186432558434075	0.784702549575071	1.30026395906486	2	GRIN1, DLG2
BIOCARTA_PGC1A_PATHWAY	0.89375	0.979891877637131	0.0526973085708419	0.547169811320755	0.723527267045159	1	PPARA
BIOCARTA_PLATELETAPP_PATHWAY	0.733598409542744	0.974166666666667	0.0597317976364411	-0.406829130534158	-0.775360168967457	3	PLAU, PLAT
BIOCARTA_PLC_PATHWAY	0.827083333333333	0.974166666666667	0.0562940749700968	0.590566037735849	0.780910464086671	1	PLCG1
BIOCARTA_PLK3_PATHWAY	0.927083333333333	0.979891877637131	0.051011413203915	0.530188679245283	0.701072972550654	1	ATM
BIOCARTA_PPARA_PATHWAY	0.620278330019881	0.974166666666667	0.0678338263479455	-0.466371347467986	-0.888839415947372	3	MYC, ME1
BIOCARTA_PRC2_PATHWAY	0.988593155893536	0.988593155893536	0.0438879842863647	-0.50188679245283	-0.681354121180038	1	CBX4
BIOCARTA_PRION_PATHWAY	0.585416666666667	0.974166666666667	0.0730744399126987	0.728301886792453	0.963039741653211	1	LAMA1
BIOCARTA_PTC1_PATHWAY	0.399239543726236	0.974166666666667	0.0886261133285098	-0.790566037735849	-1.07326081494149	1	CDC25A
BIOCARTA_PTDINS_PATHWAY	0.70961145194274	0.974166666666667	0.0626618230932491	0.516525023607177	0.855889754041493	2	PLCG1, AP2M1
BIOCARTA_PTEN_PATHWAY	0.0895833333333333	0.880024509803922	0.216542836735348	0.959433962264151	1.26866763893953	1	EGFR
BIOCARTA_PYK2_PATHWAY	0.827083333333333	0.974166666666667	0.0562940749700968	0.590566037735849	0.780910464086671	1	PLCG1
BIOCARTA_RAC1_PATHWAY	0.777777777777778	0.974166666666667	0.0560595875032335	-0.478753541076487	-0.787170559944055	2	WASF1, ARFIP2
BIOCARTA_RACCYCD_PATHWAY	0.473384030418251	0.974166666666667	0.0793434960134973	-0.744339622641509	-1.01050451430649	1	CDK4
BIOCARTA_RANBP2_PATHWAY	0.838206627680312	0.974166666666667	0.0525898950623616	-0.449480642115203	-0.739039815647673	2	RAN, PIAS2
BIOCARTA_RANMS_PATHWAY	0.629277566539924	0.974166666666667	0.0649407684612899	-0.671698113207547	-0.91188747045148	1	RAN
BIOCARTA_RAN_PATHWAY	0.629277566539924	0.974166666666667	0.0649407684612899	-0.671698113207547	-0.91188747045148	1	RAN
BIOCARTA_RARRXR_PATHWAY	0.918250950570342	0.979891877637131	0.0472587336673259	-0.533962264150943	-0.724899309375755	1	TBP
BIOCARTA_RB_PATHWAY	0.117424242424242	0.974166666666667	0.178219874951973	-0.643701328085761	-1.3539250102418	4	MYT1, CDC25A, CDK4
BIOCARTA_REELIN_PATHWAY	0.298479087452471	0.974166666666667	0.105920292736253	-0.847169811320755	-1.15010526469864	1	DAB1
BIOCARTA_RELA_PATHWAY	0.729166666666667	0.974166666666667	0.062249042949858	0.652830188679245	0.86324287723319	1	RIPK1
BIOCARTA_RHO_PATHWAY	0.840155945419103	0.974166666666667	0.0524827622635459	-0.447592067988669	-0.735934606338229	2	DIAPH1, OPHN1
BIOCARTA_RNAPOL3_PATHWAY	0.918250950570342	0.979891877637131	0.0472587336673259	-0.533962264150943	-0.724899309375755	1	TBP
BIOCARTA_SALMONELLA_PATHWAY	0.496197718631179	0.974166666666667	0.0768736734126542	-0.730188679245283	-0.991293401867198	1	WASF1
BIOCARTA_SARS_PATHWAY	0.811787072243346	0.974166666666667	0.0529129848430583	-0.585849056603774	-0.795340054986473	1	FBL
BIOCARTA_SLRP_PATHWAY	0.0516898608349901	0.863220675944334	0.282013350011725	-0.785444234404537	-1.49694829744077	3	LUM, DCN, BGN
BIOCARTA_SODD_PATHWAY	0.777777777777778	0.974166666666667	0.0560595875032335	-0.479383232524389	-0.788205903867616	2	CASP8
BIOCARTA_SPRY_PATHWAY	0.0895833333333333	0.880024509803922	0.216542836735348	0.959433962264151	1.26866763893953	1	EGFR
BIOCARTA_SRCRPTP_PATHWAY	0.399239543726236	0.974166666666667	0.0886261133285098	-0.790566037735849	-1.07326081494149	1	CDC25A
BIOCARTA_STEM_PATHWAY	0.03287056923218	0.609931673530451	0.321775918075361	-0.984905660377358	-1.33709342577436	1	IL6
BIOCARTA_STRESS_PATHWAY	0.729166666666667	0.974166666666667	0.062249042949858	0.652830188679245	0.86324287723319	1	RIPK1
BIOCARTA_SUMO_PATHWAY	0.754601226993865	0.974166666666667	0.0597317976364411	0.493862134088763	0.818337004321208	2	SAE1, UBE2I
BIOCARTA_TCRA_PATHWAY	0.517110266159696	0.974166666666667	0.0747385227439092	-0.716981132075472	-0.973363030257197	1	HLA-DRB5
BIOCARTA_TCR_PATHWAY	0.827083333333333	0.974166666666667	0.0562940749700968	0.590566037735849	0.780910464086671	1	PLCG1
BIOCARTA_TCYTOTOXIC_PATHWAY	0.737642585551331	0.974166666666667	0.0573667426768556	-0.614150943396226	-0.833762279865047	1	THY1
BIOCARTA_TEL_PATHWAY	0.392785571142285	0.974166666666667	0.0925528864684773	0.548642721978895	1.06971948534329	3	EGFR
BIOCARTA_TERT_PATHWAY	0.505703422053232	0.974166666666667	0.0758886900606117	-0.726415094339623	-0.986170438550055	1	MYC
