pathway	pval	padj	log2err	ES	NES	size	leadingEdge
MODULE_257	0.472945891783567	0.847677360907188	0.0822054920415869	0.592911658671454	1.01460779896822	2	TP53INP2
MODULE_26	0.0735009671179884	0.821933085501859	0.231126709673834	0.963503649635037	1.2916390116246	1	IQCA1
MODULE_261	0.977319587628866	0.986643835616438	0.0481183992657975	-0.510948905109489	-0.683836589698046	1	KLF10
MODULE_27	0.719535783365571	0.877337674082113	0.0593487680335629	0.627737226277372	0.841522386361481	1	PPARA
MODULE_278	0.470941883767535	0.847677360907188	0.0824344091527096	0.595588235294118	1.01918803529208	2	GATB, UBE2S
MODULE_279	0.715613382899628	0.877337674082113	0.0577308549299813	-0.414073195708879	-0.811566975082257	3	DLX5, SINHCAF
MODULE_280	0.360824742268041	0.837647265693687	0.0992333343771191	-0.824817518248175	-1.10390763765542	1	FASN
MODULE_286	0.360824742268041	0.837647265693687	0.0992333343771191	-0.824817518248175	-1.10390763765542	1	FASN
MODULE_291	0.380670611439842	0.837647265693687	0.0934449219410994	-0.642435993614907	-1.0907296148671	2	COL1A2
MODULE_292	0.303092783505155	0.821933085501859	0.110122263835536	-0.854014598540146	-1.14298401420959	1	CACNG4
MODULE_297	0.976394849785408	0.986643835616438	0.0499913914024592	0.265368680011203	0.524074287029839	3	AKR1C3
MODULE_3	0.049645390070922	0.821933085501859	0.271288554688953	-0.548779873387243	-1.5666200135672	8	KIFC1, MFAP2, CCNF, ERF, TK1, KIF11, DBN1
MODULE_301	0.696252465483235	0.877337674082113	0.0618406035753285	-0.505738132331642	-0.858643606186792	2	CACNG4
MODULE_303	0.0969072164948454	0.821933085501859	0.206587922696891	-0.963503649635037	-1.28952042628774	1	TTK
MODULE_308	0.645360824742268	0.877337674082113	0.0676760401641789	-0.671532846715328	-0.898756660746002	1	BIRC5
MODULE_311	0.458413926499033	0.837647265693687	0.0819778796501272	0.773722627737226	1.03722526691066	1	VWF
MODULE_312	0.645360824742268	0.877337674082113	0.0676760401641789	-0.671532846715328	-0.898756660746002	1	BIRC5
MODULE_313	0.303092783505155	0.821933085501859	0.110122263835536	-0.854014598540146	-1.14298401420959	1	CACNG4
MODULE_315	0.137546468401487	0.821933085501859	0.161978948883402	-0.681481481481481	-1.33567656692597	3	TTK, KIF11, BIRC5
MODULE_317	0.50185873605948	0.847677360907188	0.0751181635276301	-0.50523265543979	-0.990235886160391	3	PIF1
MODULE_32	0.622823984526112	0.877337674082113	0.0662842187012672	0.671532846715329	0.900233250526236	1	HNRNPUL1
MODULE_320	0.258382642998028	0.821933085501859	0.11776578836269	-0.691176470588235	-1.17348133209019	2	TTK, KIF11
MODULE_321	0.74639175257732	0.877337674082113	0.060640400949416	-0.613138686131387	-0.820603907637655	1	CNN2
MODULE_324	0.360824742268041	0.837647265693687	0.0992333343771191	-0.824817518248175	-1.10390763765542	1	FASN
MODULE_325	0.296593186372746	0.821933085501859	0.109684061970549	0.679212297506947	1.16228798021922	2	TP53INP2
MODULE_326	0.901803607214429	0.974529704570431	0.0504983044100709	0.383008215893662	0.655414878812403	2	AKR1C3
MODULE_327	0.2321083172147	0.821933085501859	0.12384217120105	0.89051094890511	1.19378757135001	1	AKR1C3
MODULE_33	0.874087591240876	0.971082811510589	0.0476387259290825	-0.295170736563396	-0.659004163971371	4	MFAP2, ERF
MODULE_334	0.715613382899628	0.877337674082113	0.0577308549299813	-0.414073195708879	-0.811566975082257	3	DLX5, SINHCAF
MODULE_341	0.413926499032882	0.837647265693687	0.0875697115548511	0.795620437956204	1.06658069899304	1	TMEFF2
MODULE_342	0.252465483234714	0.821933085501859	0.119348440591015	-0.693992630478424	-1.17826261617601	2	H19
MODULE_345	0.303092783505155	0.821933085501859	0.110122263835536	-0.854014598540146	-1.14298401420959	1	CACNG4
MODULE_349	0.193423597678917	0.821933085501859	0.137250779610133	0.912408759124088	1.22314300343239	1	FTCD
MODULE_350	0.915463917525773	0.978767273524896	0.0511147954416412	-0.525547445255474	-0.703374777975132	1	EFNB1
MODULE_354	0.127835051546392	0.821933085501859	0.178219874951973	-0.948905109489051	-1.26998223801066	1	CA3
