pathway	pval	padj	log2err	ES	NES	size	leadingEdge
BIOCARTA_CARDIACEGF_PATHWAY	0.62992125984252	0.93289589313961	0.0665892104103933	-0.684383819379116	-0.912714418632273	1	PLCG1
BIOCARTA_CARM1_PATHWAY	0.338613861386139	0.887422075540888	0.100633389423036	-0.649411764705882	-1.12035696253501	2	EP300, RARA
BIOCARTA_CARM_ER_PATHWAY	0.16989247311828	0.874742345033607	0.156312403073186	-0.567593028732925	-1.28554803400618	4	HDAC2, EP300, TBP, NCOR2
BIOCARTA_CASPASE_PATHWAY	0.55079006772009	0.93289589313961	0.080419996876154	-0.371395832838369	-0.920341563963765	5	LMNB1, DFFB, LMNB2, LMNA
BIOCARTA_CB1R_PATHWAY	0.0784708249496982	0.874742345033607	0.227987202850442	0.823058823529412	1.3776997265653	2	PLD1, FAAH
BIOCARTA_CBL_PATHWAY	0.500990099009901	0.928591806458975	0.0785029047348687	-0.576549702996932	-0.994656255253783	2	PDGFRA
BIOCARTA_CCR3_PATHWAY	0.651485148514852	0.93289589313961	0.0652353056017703	-0.508235294117647	-0.876801101114354	2	MAPK3, GNAQ
BIOCARTA_CCR5_PATHWAY	0.279329608938547	0.887422075540888	0.108820126769161	0.539178264040414	1.1845918242968	4	CCL4
BIOCARTA_CDC25_PATHWAY	0.0162146108843198	0.746445461204652	0.352487857583619	-0.713081463848754	-1.76705943267205	5	MYT1, CDC25A, CDK1, WEE1
BIOCARTA_CDC42RAC_PATHWAY	0.162376237623762	0.874742345033607	0.153158808683073	-0.739764705882353	-1.27623271384423	2	PDGFRA, PIK3CA
BIOCARTA_CDK5_PATHWAY	0.503018108651911	0.928591806458975	0.0791316651768349	0.583723906756818	0.977082370953721	2	NGFR
BIOCARTA_CDMAC_PATHWAY	0.954724409448819	0.983067361258437	0.0470699590082662	-0.52304797742239	-0.697552187985627	1	MAPK3
BIOCARTA_CELL2CELL_PATHWAY	0.261569416498994	0.887422075540888	0.118287526124085	0.70044588096927	1.17246066878557	2	CTNNA3
BIOCARTA_CELLCYCLE_PATHWAY	0.0363141622093659	0.798911568606051	0.321775918075361	-0.661168708765316	-1.6384164539988	5	CDC25A, CDK1, CDK2, CDKN2C, CCND2
BIOCARTA_CERAMIDE_PATHWAY	0.776659959758551	0.964683899096855	0.057609110864425	0.477176470588235	0.798735004423795	2	BCL2, MAPK3
BIOCARTA_CFTR_PATHWAY	0.777327935222672	0.964683899096855	0.0578529757032509	0.589369708372531	0.799232245184712	1	NHERF1
BIOCARTA_CHEMICAL_PATHWAY	0.584466019417476	0.93289589313961	0.0696133438850965	0.446327683615819	0.884000743799847	3	BCL2, STAT1, ATM
BIOCARTA_CIRCADIAN_PATHWAY	0.798792756539235	0.977379033843009	0.0562940749700968	0.459294117647059	0.768802134435527	2	CRY2, CSNK1E
BIOCARTA_CK1_PATHWAY	0.285148514851485	0.887422075540888	0.11146266692298	-0.674136249647957	-1.1630113312351	2	DRD2
BIOCARTA_CLASSIC_PATHWAY	0.37625754527163	0.887422075540888	0.0952879846194844	0.639529411764706	1.07049395563307	2	C3, C1QB
BIOCARTA_COMP_PATHWAY	0.37625754527163	0.887422075540888	0.0952879846194844	0.639529411764706	1.07049395563307	2	C3, C1QB
BIOCARTA_CREB_PATHWAY	0.984466019417476	0.984466019417476	0.0450442767152794	0.260828625235405	0.516599590785986	3	RPS6KA1, MAPK3, PIK3CA
BIOCARTA_CREM_PATHWAY	0.663967611336032	0.934186988042557	0.0653834195468773	0.648165569143932	0.878964113219899	1	CREM
BIOCARTA_CTBP1_PATHWAY	0.5	0.928591806458975	0.0797705918628453	0.739416745061148	1.00270797241051	1	NOS1
BIOCARTA_CTCF_PATHWAY	0.529527559055118	0.928591806458975	0.0753093764172773	-0.739416745061148	-0.986107949202703	1	PIK3CA
BIOCARTA_CTLA4_PATHWAY	0.767967145790554	0.964683899096855	0.0590954798717342	-0.374293785310734	-0.754675844946394	3	PIK3CA, PTPN11, CD86
BIOCARTA_CTL_PATHWAY	0.487854251012146	0.928591806458975	0.0810802057550866	0.746942615239887	1.01291365151901	1	ITGAL
