DF3VP_tumor_gDNA_2	DF4LAK_tumor_gDNA_2	DF5DS_tumor_gDNA_2	DF6SR_tumor_gDNA_	SK8DF_tumor_gDNA_	DF12GD_tumor_gDNA_2	DF19AE_tumor_gDNA_	MA23KB_tumor_gDNA_	UT25LM_tumor_gDNA_2	TX27DC_tumor_gDNA_2	LA33CA_tumor_gDNA_	DF2CAB_tumor_gDNA_2	DF10DL_tumor_gDNA_	DF11RCC_tumor_gDNA_	SK14JR_tumor_gDNA_	SF17LSM_tumor_gDNA_2	SF20LCK_tumor_gDNA_	SK21LS_tumor_gDNA_	DF22LM_tumor_gDNA_2	SF24RG_tumor_gDNA_	MA31PPD_tumor_gDNA_	SK30DC_tumor_gDNA_	UT34SJ_tumor_gDNA_
ENSG00000182919	35.893553273798	45.846169926119	25.4452109280985	19.011772727691	24.9603919713176	27.8035656332168	59.3152642452267	149.639037191961	33.9698862669209	66.367909764052	27.5615548453274	328.816327873839	19.7301922118123	43.0948174801299	30.7741811213505	27.0924756042312	242.811852590325	45.8984704750594	40.8339404916525	14.2457797841531	28.9649065862947	16.4322224852562	22.7787570430391
ENSG00000234432	3.92403021249004	4.82363264024224	6.4801695296836	0.839982701841625	4.08284460698341	2.24877322707861	4.14619224147705	2.20374817704967	1.9331627716472	0	12.2893572826823	10.974721948124	2.49781731684995	3.1347001953835	7.67224886565072	4.82299592974687	19.4601708266884	10.9588517665024	0.724018207595294	6.88725298413931	5.39815199802938	15.9941239151633	2.08905174551538
ENSG00000138821	32.4884547771757	52.9805563566227	45.2778284151753	23.4427224275107	168.68711212999	181.896999337989	21.1756284274159	69.1247944891299	198.888413673106	16.7266127081586	11.6423467919557	7.97457157068088	9.85478030015429	70.0234286521258	15.202537739287	8.31476001367661	27.6061154995509	12.8170424549096	19.6736823452965	21.8894277964904	3.38923119794848	19.2783937029036	31.8217232083034
ENSG00000146950	20.7442275080596	245.251292208631	9.06100247624333	4.04464350521277	19.4873864188509	32.2564476694238	14.1809724767719	26.3225525165737	49.8465521551804	7.83972100547027	47.1814973633824	116.242064858121	61.0374105774837	53.6552510662169	35.5195271349497	43.840318077456	234.408131902232	124.876521443518	18.9324128827558	65.43782322052	117.294271783124	10.761255949925	59.8986864106708
ENSG00000122735	37.6315978695057	2.03156326785603	6.9430023914632	1.48049306510556	28.0088428201133	0	2.29908787195441	0.908266051524118	0.19918633805838	20.3821618207252	0.759751463290224	1.08875639153209	21.6578037132384	0.726724251817105	0.296445644406223	1.5758861664028	0	0	0	0	0.278103361118893	0	0
ENSG00000154258	8.78115824257957	3.92981902587343	26.8770211176415	15.4736390106463	6.72305163047662	93.4268044237394	9.9584186391574	188.64193684004	23.9483500741228	30.1641222816895	7.59652971441843	1.54537850898688	5.53128174204532	4.96580745196196	7.90005115009127	23.9680697973617	1.42281492206698	37.4118824748301	0	2.90943482612715	2.28038253509243	8.43590261438373	0
ENSG00000242125	10.8229431913314	9.85257938174465	8.40688028547623	5.46467703725482	5.3002941805524	12.5121581666174	19.2588175667036	26.2293507534184	10.0691994309172	0	19.344212832559	145.448045493271	36.0928537775394	37.2168049894507	12.7183057622776	8.79460140028867	9.80384431745465	151.651295881044	17.7568706965245	154.747486436068	46.0877462844671	48.5655896424687	383.195799966985
ENSG00000272686	4.70883625498805	11.0254460348394	6.4801695296836	4.19991350920813	4.08284460698341	2.24877322707861	1.65847689659082	5.87666180546579	5.79948831494159	0	1.22893572826823	7.31648129874936	13.9877769743597	5.48572534192113	5.75418664923804	1.20574898243672	54.6381719364713	10.2282616487355	13.7563459443106	10.7135046419945	3.59876799868626	13.0861013851336	2.08905174551538
ENSG00000285940	0.243421537074808	13.7635690537974	0	0	0	0.46694135446108	0	0	0.199868259505384	0	0	0.506403976520413	0	0	19.4526305859015	0.268182456483181	0	7.29623273589556	0	0	0	29.6456308233563	0.219594415880445
ENSG00000130827	259.825961233081	1119.98784856876	122.392349594808	79.3385070378721	215.401091328033	122.946030447868	281.498609380168	89.9309956474241	61.6189880073003	58.2280783028156	1253.86314005147	152.929199292049	344.526122688016	360.663782994449	490.089836000578	50.4142008833609	380.068046302307	522.633689764178	488.747860250252	450.341933827288	361.757086212627	953.023628462099	108.096099401235
ENSG00000196329	12.9479607371834	0.84009046014585	78.7456752758693	46.2171882894337	32.5223189864285	34.9596360557663	25.4506680719305	25.5590696521674	33.8022741351691	0	0	8.91973875196335	0	24.7973978886525	1.60362813447422	37.0977679276834	17.7970516888461	8.42293035726678	17.2260673190953	0.319900196959775	15.5982630046909	3.03912635428112	53.9406915736626
ENSG00000165804	55.780840494047	97.964956055619	63.1088137730844	39.5249298359305	53.1358205673317	57.0703788120308	53.5665521898835	47.3809150753764	69.0837713861912	28.7443056632472	40.7171832210638	115.264040765175	98.16106222761	100.348735946914	104.487948490904	51.2569426172048	128.584192975216	144.93485562462	140.641007412486	83.9894959660634	105.488783464377	64.1092281596416	75.0587730414366
ENSG00000164638	46.3131637183562	190.430111143911	52.987790518051	9.39544271444487	74.1732410298567	105.770066283638	26.7490381235684	39.371168737944	44.5463377415941	49.1647186582227	263.747493370798	283.652146031122	128.234703532007	12.363559478241	92.8503893006368	76.3122408010373	156.405451641112	388.555077705728	77.8271569375291	236.273813582605	259.087023014648	108.84243698566	102.121984073298
ENSG00000079387	17.1016883393639	44.2417119762199	8.49411566929094	10.9876224785239	18.9829788773081	18.8042837168918	21.6372015336497	37.3563903953079	27.0639665273584	10.9982437839426	36.7015724540327	36.71694971644	74.3039209495002	64.1414201843626	13.8520970571986	63.2237394656179	53.6778205552248	45.2583525505663	32.7872305254584	56.129954665959	17.3250331416644	130.519722620023	20.0496617610102
ENSG00000153071	121.373116094641	12.1041631607943	321.639024327263	351.494727560867	82.8545109286494	195.494699029708	240.67541784138	228.170014793442	149.074469033789	169.685181434628	17.3783941933241	39.8852849454952	38.8933965578578	415.230200964034	21.5342760251307	115.213592424444	106.474700293515	127.131390694366	63.9133709891171	67.3260456583298	47.0273585733033	104.123193677506	337.057229398305
ENSG00000012817	82.5165257737476	0	63.9960301300256	0	89.1314302277222	61.6622877001108	82.6968417099088	0	0	0	169.212385855498	4.68659707608156	0	0	0	0.655913334441444	0	65.7782058493472	0	0	43.2386339658721	0	0
ENSG00000100351	2.00184620705584	0	35.7675031321073	15.3774473979334	2.15339211559452	0.830240604814564	1.83691469435359	9.87736769282327	4.52867190489394	0	5.19494599362191	0	0	2.55747386423962	0.354071525632487	3.15335431685188	1.10532908838366	1.61839061567163	8.76810002908973	0	12.0958605581622	0	2.31381568021262
ENSG00000188760	26.679468962258	41.6544143532444	9.83979002574688	23.3162952462955	23.2922116687392	11.4987149743807	16.9277209034101	16.6344333794803	27.4446442542416	25.7422459957146	89.522987714307	53.1408063411666	74.9767465851014	25.5360713964123	59.6411529517565	58.957724914848	79.9968365380254	49.4466738346381	24.7762376435703	22.1568908069872	68.2981253525392	19.995947032469	16.7860104656656
ENSG00000133640	4.98217247343375	3.40696430626807	7.55549637181437	9.88190233029766	14.4194341323929	3.55816125554812	12.7436465040407	2.42723951057628	9.16798523640542	0	7.91256559138938	1.60226572003092	4.08779241823231	4.61279128828213	4.03551835380426	1.32273536362169	0.707937507287517	3.45513817352949	12.2813372654195	0	7.66810305068875	0.535227858169572	0
ENSG00000114491	9.82106256007166	153.130828412127	10.2308029223879	4.69337433152977	7.82196201700745	120.843104507395	202.825743530589	219.761742155703	5.99363065470608	0	163.494363546293	3.30428109214287	106.992728876381	276.235715501081	2.48059164928684	5.87541628639853	7.13383871130177	9.48104137265243	229.056828594904	221.405967534059	210.018417386953	7.59991930714808	4.11692038172071
ENSG00000126012	274.79791319906	715.768514805657	145.42292678085	339.73374926347	198.36549406176	119.283821718622	207.770026844782	348.136668708926	274.858557116238	201.21518149406	515.237435595778	343.925334080788	347.244460941501	911.846711641246	368.491212255116	346.566169958596	399.365365145058	488.379436316973	206.948182644476	380.973379736503	410.194694346805	769.145782324354	433.435982409466
ENSG00000164035	11.1218865334101	2.14366090174258	31.7339102139668	182.7310830577	158.540453923054	39.2850073670675	13.5578499122873	152.580337741568	43.3839296374235	30.4521689215786	6.37173670947154	12.0124963502748	2.84912828519183	12.2869439536443	6.46404986872895	5.0012151991878	25.0266813138808	26.9758865613575	36.5546832977173	11.9029177460992	6.53056182966108	7.53869933160421	20.5793403499807
ENSG00000166548	79.4762337830841	201.828326182555	91.4027555828599	467.5762053363	89.5485037341852	531.460627720582	211.94379825397	85.4681913720127	160.280528948887	95.2133500924097	48.0332474631075	76.3174726169301	53.4535825396352	144.068866576133	51.142872807507	48.0120336558303	82.5322010509445	59.9967710997125	105.63566083283	79.8570490595887	70.650909486464	48.9127310198973	124.370539326273
ENSG00000171860	22.576130754741	5.09727217503771	71.8639695215134	101.486156811656	43.0276672978439	56.3721541274484	23.1727446798219	40.4515011862625	70.8368853864707	9.65469822752471	0	23.0514358172276	10.2647837796913	99.1305108776194	7.88227937834185	34.7012128854213	21.5308152246188	56.5625352704733	67.1229860049584	10.0633514073895	22.9231703425287	10.7554704126174	62.477750770214
ENSG00000185379	38.4569687275262	97.0153191383092	52.6815411225752	12.9311379447983	34.6247599102932	48.1012379332449	31.4285683133671	94.4071991760424	55.2043698600382	37.0946567408883	38.8079723795437	26.1984523119776	75.2677363527459	87.5411499779921	88.367799934411	29.8146605516096	402.918234760568	26.750941199676	63.136822004902	51.7029684277912	64.2084897478176	58.6831747643937	108.761131084583
ENSG00000106070	104.704409643632	425.252806680151	98.268869130733	154.809444057065	114.385906231974	87.8062470514851	92.5916126746674	69.9380052868504	118.142053254174	127.634496086154	421.632124015665	82.8457133424388	124.918512614895	185.874283818696	141.132779307501	116.346789132896	316.158236930421	159.437414327222	33.7180788286515	71.594887758355	144.947082996457	652.362808727293	144.771491642384
ENSG00000117115	1450.78578425176	308.599864974172	786.683526361672	1839.36883022649	900.718458629364	1090.64437173943	752.791564297528	217.874228236966	856.04336568241	732.354808680904	256.146995036974	276.423379001953	105.773009681092	988.171181710298	724.064583016286	567.153552408558	553.085840928037	376.065800125121	664.518283785152	469.279365348407	472.066858082313	417.444228811574	272.70201304333
ENSG00000123728	34.9100080007302	41.3140388177157	45.9533918351678	8.66420749825959	36.8493139000779	39.1424446120294	81.7956214638551	35.0437804257892	50.8009012654679	15.1456560387648	34.8594368111259	44.0227899865894	272.603217364497	638.847128636654	28.4399642268023	35.7563562157418	210.713159212086	210.387138433499	365.606482142964	46.8668377336182	34.2203454757682	362.326151369211	99.443630805208
ENSG00000124766	130.277803054669	1373.35712171468	42.7691188959118	37.7992215828731	82.8234191702348	61.8412637446618	152.579874486355	750.008962922571	76.6821232753389	11.746800000495	475.598126839804	930.41253849096	1917.32457241402	331.494545661806	49.8696176267297	62.6989470867093	211.816474767416	767.850213772931	324.360157002692	1900.11657329088	448.046615836439	97.4187547559945	735.346214421412
ENSG00000132470	507.456016901082	216.146952206911	393.270391677514	542.605874868965	901.215685480438	188.463829294042	647.9212219457	64.6040926221079	286.104935543499	55.687701469679	1194.77236861137	151.751815710743	91.6009502679255	314.17377121998	108.038584386972	176.42583752272	107.226001751485	171.631615506038	512.159917218576	234.672917446341	335.125347011795	203.908284933295	1333.41223045942
ENSG00000134242	3.68772150265348	0.610714459894879	8.82275571217126	3.67180224808994	4.46181747959083	2.64168754285244	7.11449029019581	4.01383638266912	5.96233726532363	0	0	0	1.51483299871748	9.32821146074052	1.1265967156003	1.41642208665389	0	7.98404071585961	2.55156436865918	2.52519278136498	0	0	2.28295918438027
ENSG00000163781	41.6672186401385	54.4338866167528	28.3802545731195	61.8791493503739	30.399657615282	51.7052788417279	45.9165319322606	81.9485490426739	32.4545003749303	8.57429148281987	20.6317313983147	93.5135273605008	168.871453894933	177.059553888793	65.797787657834	46.3850419155183	61.6339422272427	86.6428220448192	67.8338446115086	133.189858142257	32.1787083317481	134.031683271735	90.4066934284819
ENSG00000171793	22.9326604993345	29.873620509908	15.2690865683996	30.5189882422723	18.4743608143854	26.0393839882521	18.2585129857279	77.0953607489222	32.3410456469638	47.7961198554625	47.3116360056058	59.0680925986804	81.4459180620476	71.0381929164552	59.5121119515581	67.5720498644659	47.2293306402526	54.1981290915979	42.3955039601187	71.0188745249239	19.2980055102997	40.2042965309998	18.0287148444403
ENSG00000005889	127.334347584694	167.471829315144	78.7394050679835	61.8837438366648	67.6251103643553	60.898064303979	61.7165985291185	202.552402565835	97.1268621055351	78.4790238638371	44.9926256227302	266.71749713161	138.969078955776	282.03524471139	117.799790845015	163.922783496585	155.32376361657	58.1422727358328	177.847914440931	87.3024174957113	44.9430783734414	113.967311973093	88.3507854319043
ENSG00000165246	113.52341435903	0.432403211150688	26.2084393760845	0	47.256413819239	89.2009891106051	33.9979714221545	0	0.323126179936297	0	73.8112016429386	3.16716454766401	0	0	1.76309638094364	0	0	64.3232095913911	0	0	19.8231098870915	0	0
ENSG00000171848	11.595519892659	116.362975405802	5.4778631112137	3.20911202310363	1.40836499186539	8.06799211125469	17.1486263281396	136.022952054039	5.88480826172046	0	56.0399419077017	67.7985060911396	107.730342828489	131.322748435129	1.76322173246728	0	92.6511730956852	75.8230315269318	99.4351691041012	150.68319072303	31.9720693907625	9.42797106435274	17.4038660371361
ENSG00000178904	78.6354831942858	184.285674460459	26.4899514453928	27.0321600378978	31.5480478435756	168.109494438898	50.0256987279072	31.8875875506928	45.1765423751695	18.897013283139	163.031686314237	369.028254103982	100.097973794379	117.271731667329	45.6291579312514	60.2329202613584	163.403485330841	166.204950686303	90.9835708737086	121.240413147962	28.8892943138431	219.083159207102	44.4304728304891
ENSG00000183878	9.94522590492092	0	20.0081189373474	0	27.4298179044821	12.8629885390314	40.9730231681526	0	0	0	38.5944362297252	5.18594977261163	0	0	0	0	0	33.9276249802475	0	0	10.7638551128846	0.661612858473651	0
ENSG00000241343	137.150715209487	172.476028872593	188.515713817708	195.64075768494	123.047991168869	223.027362706829	164.191237247219	223.687886746875	173.715142361347	327.338812926391	90.2366893638146	96.0845452168496	351.559833728817	182.690293394429	104.219987234218	133.557030059178	40.209264636038	88.0775030705386	147.861713584827	270.39581525398	88.6778902326192	117.893319106833	254.889792960993
ENSG00000089327	32.0343536684604	9.7081939224442	93.422238138861	65.3275428288446	33.2277673772964	55.3389361264646	46.9402433302341	83.3033119959501	40.6906424911466	59.1049427259278	15.7634818162664	19.5457159236052	30.1472699511988	82.5451621053887	15.4295006403971	22.9668874316589	32.2892473691211	71.3606385142084	40.9758402709539	63.7129407036952	77.6897004882459	20.4536413276914	78.1338304913019
ENSG00000019549	3.61237544462584	13.8748329142099	2.9827503890684	0	3.13214705371558	6.90056969165211	3.81689289601714	434.70045704434	5.43774886438403	0	4.71387940397897	3.74188383335257	8.90636168402645	87.2591185512816	3.77643010991783	10.2978709395303	37.2904510715593	16.5860803914181	22.1708759660032	17.0247529017579	5.6276316688604	34.1552019909223	19.2313484336396
ENSG00000086062	52.3644066880455	54.9407040206943	75.0909166714784	236.36896428775	48.7515794757585	86.360084484617	65.3730473943186	137.035589699325	81.926395171956	44.629371771084	14.0072094946724	25.4809082981989	34.6381537444379	406.415132317958	20.9508543800556	25.1953730195702	43.3654984839613	152.494969425908	46.7627031894238	36.9503600299255	38.4545364035398	37.2883136509483	115.084914311793
ENSG00000104899	9.16630895060947	22.8976171334266	4.02134870382206	8.08651656391307	17.6451570916176	6.2772009810304	15.6368904934281	56.365152614011	27.0233520421268	9.48624319526318	169.57851760631	33.1708940025753	85.1518063134329	18.015139817243	5.28182701552551	6.81600066022036	74.1507493939697	80.2358473115743	7.86817982998419	44.6008171624775	64.4455288334332	80.0404404953902	19.5789028121265
ENSG00000114374	78.16238064392	0	49.0833344654894	0	58.2477207933641	110.917422435045	61.8318649379528	0	0	0	71.0629295251458	1.93801122616916	0	0	0	0	0	46.4158390835508	1.15068051729489	0	64.9248101206033	2.31834573798634	0
ENSG00000121064	79.2743276935646	24.3084083912333	76.8815269966581	123.345796416897	70.3034694476373	52.6301121742227	36.6401604453292	115.593700204639	65.7007785522501	13.1387977694173	53.3200090452575	29.0699077814639	38.5765411533705	97.3763989205456	19.2885595422753	62.9792893206001	41.9686868373603	51.7818607884824	48.2929894397791	46.782408247805	35.5635358829518	16.7221862143936	52.8528798983068
ENSG00000146828	52.0822757667213	98.503784012288	133.183851835086	64.3258355795271	51.5658431418303	31.4272700861613	100.975273088799	37.5567917634245	53.3270457871307	38.70557588314	259.971741862653	384.015834775469	64.2023009058431	260.382172907722	64.4990832902746	34.88610142388	306.207980329881	112.757830198611	602.298206076672	70.0402425031483	170.559944584657	73.7093282156514	168.986062986435
ENSG00000157379	47.2421974636479	11.5528297398408	17.7954651104778	28.0232008025752	27.1427178229276	30.0047524422422	37.1220524250289	5.92517284783576	14.6918370423797	139.401846261724	12.3215810708732	11.4125224974797	9.61592425910874	19.5204063732664	8.39263341213783	14.5818796046197	12.5952205112242	18.7528089601311	15.0641264215929	22.5752296768776	18.2508382525568	11.3294151529763	19.3610506832181
ENSG00000159625	24.6907418577263	1.08658266001939	22.9489608638401	0	13.4692083763634	3.18169337191976	2.04570461758021	3.88140181942686	1.81016123925654	0	1.73876877137408	0	0.912455249406577	14.4490813945641	0	0.671637224855166	0.700845256847131	0	1.32242300053273	0.465911229404012	1.68489442168079	0	1.33796003972826
ENSG00000162643	6.04941040256823	1.57628456562506	28.3733399808708	0	11.6174324113573	17.0763046745818	6.28261205031185	2.83114052495734	0.737013784333566	6.7176600303534	1.40558661445037	0	0.571372205258295	3.52476286215062	0	9.23344816963103	1.2362811003219	0.417803659931772	0	17.534377221893	0.514508205261662	0.831507590004271	0
ENSG00000173674	157.060413041142	315.47186624769	161.838685297721	133.344342861365	134.090693834901	200.529514583557	183.691775547385	227.736218448631	224.878870018281	184.570465103841	88.417341823656	445.124745548406	364.969311434662	718.817019459001	265.68469228746	275.204174448298	331.762367164662	159.798911148513	217.763018672573	310.501314333018	116.810677304933	192.152388655264	228.040592021908
ENSG00000176887	106.733621779729	1291.35536683057	42.7691188959118	17.6396367386741	18.0811689737837	15.7414125895503	61.3636451738603	2.20374817704967	14.1765269920795	11.746800000495	363.764975567396	536.541961908286	1262.89643539933	16.4571760257634	18.2215910559205	10.8517408419305	144.454344982725	1142.64294418731	199.105007088706	1692.73373343513	316.691583884391	43.6203379504453	1192.84854668928
ENSG00000185988	2.89152347340266	0.889800262362811	0.836763469442995	1.62696400914858	12.2332268022587	3.4522227044789	3.05522932858951	0.948543070239086	9.35296282559813	15.1682653952838	17.2575311475174	3.1282103980628	46.4890662433828	1.59588487259128	3.9172421224513	6.20574291389365	0	1.7945142795917	1.86318666934902	1.14169369892718	1.74261505573306	360.827530153754	4.29714534805779
ENSG00000186300	24.7594200519822	41.1809843613174	23.5725793116422	26.9180449548779	14.144717881864	18.5029389079397	21.5462717241389	36.2462614550282	21.2081219704899	20.3479666771405	54.2838690345826	184.71941249412	28.1238952671012	17.3670470264972	31.5636877783503	31.3292217215554	33.7091724977211	28.1644023634086	11.2873876502997	33.8022142428967	35.968061814762	26.4459098697817	27.1401287815262
ENSG00000187954	54.7243080990598	104.083371851704	85.8679510563825	92.0272212586521	59.8693620096242	64.4764474084436	76.5023340004764	103.086514177579	81.1956226770089	33.0944612835485	124.58315664784	122.333505240407	164.420275306565	116.917537179311	134.028061940132	81.0455094334968	111.174476584799	75.1019378842444	106.461044599571	127.882252516435	198.738924943826	121.47347112695	32.1888606162671
ENSG00000157212	22.8329899193778	104.791957024721	24.9128496441985	53.1092093063153	19.028571777712	18.6076131741709	22.1004107222383	25.021441255182	19.1617777901095	20.8928749575865	63.7977934584655	49.0202175195647	48.8750414987078	49.594279217253	38.2025399417603	11.7304863280825	54.9945123360574	65.3673348420131	43.814384720499	24.6220079979522	38.3770905427169	59.3063463561124	44.5118873333286
ENSG00000099866	13.4188801851174	5.78335858453373	14.3633871390076	7.75473502967664	15.9011743568752	4.85137849803681	17.3989633922127	3.39218703528363	10.7329949075271	30.9662142741097	37.2885660810222	10.5227807417812	13.0149186961255	3.28859172275198	31.7456118398074	12.5257129258873	76.0981113665946	10.4238139260302	21.5898422509279	8.57128384732003	12.9912573354362	39.3001554960017	3.50657497074584
ENSG00000121005	82.2242624339344	71.0982872123384	23.3013414862377	13.863132793521	23.6218796484061	7.8252780841974	11.5423313971945	19.1714999375012	30.5974381782683	0	9.97838079573486	190.186560928494	139.836084141092	34.9969028704684	12.0064811798392	3.49646975429756	282.702191301029	80.966414201398	83.6637252208662	67.9043856889249	7.30507638853478	24.1762681138312	35.1358175114149
ENSG00000168078	3.8966395190748	24.7708204150442	0	0	0	1.33524630056759	0.984748090240534	15.5582684536953	1.70438327947054	0	3.64850458251236	20.2856998762705	53.5766398684143	29.2771916082861	0.723084680526449	2.28006099713956	23.7900486255234	27.2654131928021	21.8055789364773	32.6046164256222	17.932053400355	2.59002971827021	7.44245417360482
ENSG00000182685	14.1764305423063	2.0982999816442	1.37932027583432	4.26028805845399	43.7302793970144	9.69191232069163	10.1893122684854	2.48380830328486	20.1528100999661	14.3077372964499	13.2577053830639	0	7.34132330731154	1.32490087592936	5.74943078973134	24.3884558460782	0.421793043901343	1.77973430652597	6.14861658986774	8.50726133668587	24.1587307170379	1.7710024181083	0
ENSG00000263934	11.7720906374701	32.3872477273408	18.1444746831141	32.7593253718234	19.8309595196337	11.2438661353931	21.5601996556807	43.3403808153102	18.6872401259229	35.2404000014851	325.66796799108	31.7047522945806	74.9345195054985	74.4491296403582	6.71321775744438	10.8517408419305	133.227323351944	30.6847849462066	22.4445644354541	33.6710145891255	34.1882959875194	114.866889936173	20.8905174551538
ENSG00000090612	57.0216101343688	94.7582279767177	29.2588165464671	22.3604213713087	53.1533756280499	44.4375158996766	28.9479811080441	59.1431303391433	60.242379352456	14.2136800284794	149.990284128429	116.517028881148	74.46797102532	77.0081802271817	104.730736594797	19.9391419916407	201.306205694531	142.089765354969	80.6828873751013	36.2311383437113	22.1355031902449	25.217494345914	96.366579323949
ENSG00000115760	175.275203507117	108.764019455519	128.425088306183	207.449533754321	179.931008279246	127.559911266096	166.488661662404	113.201661922489	122.902461064046	146.869379206763	95.8714582314369	346.17954888833	237.319617012898	167.819303551074	204.485485841638	232.965242791642	195.495521782977	312.891497542306	90.3066728784278	123.225847378466	95.7354654550947	423.588794063868	128.997889907582
ENSG00000120262	18.0623993878477	1.21996096761052	33.2701007581529	26.7677950320823	5.67933191819269	17.9154584624482	13.2127035283154	3.25125078834068	5.13368754714158	171.8086273944	17.4055963611652	5.39710386108751	3.979907075374	24.9734346115364	2.54679333252688	2.1346498863241	1.98762435606404	9.05402280400114	7.69078178154375	2.70958807694175	9.55685197898014	5.14834352222361	12.9445510435109
ENSG00000140463	32.8745313926811	35.2661970108407	21.7895359961738	2.22725536380899	21.4533729018996	9.45186020099649	29.4576248392963	33.5297774076479	15.1778255010447	15.3091420678777	46.8016799468073	34.7902333972762	26.3084457675655	35.3236922547625	226.971820752328	10.1358115458275	54.7580203971271	8.56934408964791	38.1187192611231	22.2898429869097	99.3312033195809	15.2952557869151	12.8784190840772
ENSG00000155099	41.8843186760605	30.4869533326197	30.5760999043264	90.2565804671607	29.3134997401204	47.562535540653	19.1415107801807	60.2933883933736	48.5736728020753	34.1433439852237	12.6635825152608	21.4620038217723	28.5810217773275	20.3350253252479	23.2708630517016	38.9784926914271	9.00231859212281	21.5809825566003	19.4314512250963	42.8247023176298	6.54760169298501	10.419911727138	10.7271353256764
ENSG00000183486	30.1089386344401	4.14180930800537	164.415048349669	182.175478218815	13.0859411427555	61.041091814342	45.9242931705008	39.7100224778087	35.9772221551075	0	20.2019537335342	5.35691172360416	7.43072339047777	96.9609893112754	6.33759652447628	9.44135995043536	9.65321905895115	56.7146550634283	10.5816742325187	9.80886975952051	40.3211778305141	35.0189351129337	7.90292492974564
ENSG00000213066	34.084779389461	80.5313527763091	35.2109082174444	28.1715922742202	36.4101853252499	41.0522257220486	55.4775477019973	75.8898503323677	44.2263934022935	26.2255480739294	90.2907153028667	60.4274925200586	44.1520713151106	111.318459591116	94.7688431631963	48.6049686623177	45.1642596831146	44.1955981363901	37.7086844819047	40.0873928499705	83.5953969607966	118.001939377407	49.1721460199965
ENSG00000275302	5.88274339307016	0	57.4331947035859	409.809376816461	5.73428359365059	115.886228891165	18.1648115388619	3.48038996843276	9.09408109954084	0	6.02276044573064	4.94014449388816	9.36956886221248	22.6107195058305	4.23823049324372	7.94764189424838	7.39493039032896	4.73232604794395	2.54546207075223	3.75033452593042	10.0651474501862	20.4480643056789	10.1903874095329
ENSG00000232533	15.4192197751929	35.1702383949563	7.63902055396982	1.78176293992849	12.6054268522418	13.2546107198135	9.77531455258081	19.4838393615428	17.0915321880899	13.3776242839001	21.7306011318362	13.7048059932774	32.8802821262888	34.6673926606486	30.1475995401102	10.0177236245362	96.5094945592973	24.24002704747	37.1711297458847	15.0350053472772	43.3071898127453	18.9083989773817	12.3131880649098
ENSG00000073849	82.7492715516123	29.426325822392	202.752327451985	391.142635055682	135.12424968391	298.680999507456	181.785429728206	143.728866437019	283.246586744707	99.6284043791337	48.3864009781106	120.832739497232	154.028471827895	141.313591160829	62.9077751494059	74.7342145956909	72.8908548557434	162.232805414005	87.2034081782707	78.2801956530557	116.073496343642	103.450638242742	138.577467014121
ENSG00000106004	2.80556299855615	16.0120607400753	2.3165626756623	0	2.60634865220678	1.00487805527623	4.44660320168907	0	0	0	16.4747231487537	16.347071839928	19.6445027382859	10.5056995018896	0	0	58.6866469584127	11.7528716744706	24.5884289154117	14.362185008525	31.3265770582133	5.19787053578886	5.60103321258062
ENSG00000233670	12.5568966799681	2.75636150870985	15.5524068712406	15.9596713349909	28.5799122488838	10.1194795218537	59.7051682772695	1.46916545136645	19.331627716472	23.4936000009901	0	9.75530839833248	7.49345195054985	5.48572534192113	0	1.20574898243672	8.98161730462542	6.57531105990141	63.7136022683858	38.2625165785517	6.29784399770095	1.45401126501484	12.5343104730923
ENSG00000082269	27.5809777567663	36.5606998076128	50.1431466148292	30.1156210028926	28.7915799710403	24.5970707739249	29.1660881881717	21.1410912530394	26.6322641695539	19.2681669361899	57.107802960458	28.5272110435557	36.1167145850682	53.4939326397736	117.116229611892	53.8251089708998	69.618394053804	57.6718388760359	47.8811082047971	48.3158268364351	25.4952094323229	59.6217901947669	63.5350535915394
ENSG00000095970	37.3860383081763	1.56121718694166	57.2124698319753	112.956933383498	45.4346086596806	78.0087445806341	33.215460371823	22.7654431055658	72.7184260656859	0	5.16166978355552	22.2204959747952	21.0014867805171	47.8055630375257	14.4655743036535	30.3007665772147	30.2640995705208	46.1509929471778	52.2626706944369	26.8089546982682	60.5824685529271	17.141275297948	59.9398563609551
ENSG00000173391	37.4449162001664	6.44236301228379	50.2593055852105	94.2623364635018	55.6069714990129	236.92829017205	37.364609319417	74.2707206617193	58.8039735499239	16.7804635721032	31.55475558953	13.9355907315994	30.7562363243071	59.4559302516795	20.549834731704	58.1650933781458	37.0671567654497	24.5259611243054	47.8869564528232	24.933090871078	40.6873789041827	17.9596718953744	26.0661444315278
ENSG00000146918	18.1944612892086	75.3824596666532	16.5493704352018	3.49715237527999	11.440230598212	18.2108151163737	19.896867817108	56.8976175195843	12.9546003943745	13.4764069295971	31.8514992609965	33.8396976720914	89.1468714352729	112.128848366717	23.8281935890617	19.1914738809439	76.313176972281	78.0645276257176	56.3096449745878	66.3074164214978	23.7912559339581	24.5501219589129	16.1583130598696
