ensgene baseMean log2FoldChange lfcSE stat pvalue padj
ENSG00000143772 773.586028652001 1.05906542361961 0.270403726354818 3.91660809522249 0.0000898035590268378 0.0085136640028475
ENSG00000152910 92.4875379318293 1.79034865561125 0.45816514366616 3.90764919671797 0.0000931984911838933 0.00869673669303942
ENSG00000010282 89.7584824937668 1.76367945762948 0.452294986215216 3.89940085869152 0.0000964310117503392 0.00885922640425926
ENSG00000180929 11.2378667299091 1.89139848137078 0.486148513468334 3.89057752717778 0.000100005918201236 0.00904774355381026
ENSG00000172508 422.432655928338 1.91838228580732 0.493595821440308 3.88654482570273 0.000101681157426156 0.00915284479195139
ENSG00000260630 20.4870702159865 1.30826279043405 0.336781759596449 3.88460109004028 0.000102498039333215 0.00918001283937638
ENSG00000160678 170.709343014084 1.65392538731762 0.427738396136377 3.8666750571307 0.000110329275799954 0.00959218869552476
ENSG00000086205 37.6475019560525 2.1489388097897 0.557092079848302 3.8574212190826 0.000114589594866674 0.00981889591013815
ENSG00000108387 465.51270191162 1.76155056003156 0.45658975582933 3.85805975176109 0.000114290710671875 0.00981889591013815
ENSG00000117266 532.113228683165 1.64262884415009 0.427546936716894 3.84198482806058 0.000122043381857387 0.0102293745897747
ENSG00000162728 112.537840461439 1.42954978726008 0.372065408651297 3.84220019926623 0.00012193631113335 0.0102293745897747
ENSG00000187164 279.167476625663 1.66938864396656 0.434689007218714 3.84042065992851 0.000122823663929292 0.0102293745897747
ENSG00000066468 152.310030486206 1.35917633924973 0.354661161462644 3.83232360048786 0.000126938614419996 0.0103726585791724
ENSG00000132702 167.64351225786 2.13152557692351 0.556903826306999 3.827457230916 0.000129473872164286 0.0103726585791724
ENSG00000147394 19.6222604979945 1.20319233594558 0.314346130571878 3.82760345659944 0.000129397001765012 0.0103726585791724
ENSG00000167995 220.383184202269 1.03767507543291 0.271673009395168 3.81957367698438 0.00013368252577831 0.0103726585791724
ENSG00000203685 76.2419629419029 1.53150202090709 0.400206611111903 3.82677841490945 0.000129831287634372 0.0103726585791724
ENSG00000244062 7.08121394145948 2.65763880319451 0.695852821865688 3.81925418663816 0.000133855774741046 0.0103726585791724
ENSG00000270021 18.8425274002026 1.5543014670699 0.406800990312963 3.82079076521946 0.000133024472922143 0.0103726585791724
ENSG00000147459 237.694902155343 1.82679373064933 0.478599553566169 3.81695661234411 0.000135107917641181 0.0104243654377436
ENSG00000270388 10.5649347822581 2.94176482353886 0.773752428936303 3.80194583373778 0.00014356411835403 0.0109817308215617
ENSG00000054690 447.147082062837 1.83825060070784 0.484719477735774 3.79240093526816 0.000149197775578174 0.0112675930259737
ENSG00000148826 85.6771231380713 2.0062845705033 0.530314788278208 3.78319559410587 0.000154827649691785 0.011450179255007
ENSG00000267077 14.4128882146131 2.78544970621585 0.735790921843771 3.7856538094218 0.000153304976111357 0.011450179255007
ENSG00000157693 57.1754305046759 1.14964557968179 0.304289527446993 3.77813061569153 0.000158010003949273 0.0116372409106938
ENSG00000100364 618.685489394802 1.24434819510467 0.330108755419203 3.7695098196486 0.00016356847367464 0.011929970450584
ENSG00000107147 77.5107616606956 2.88128142640495 0.768626576708437 3.74861020125499 0.000177817202549414 0.0125763333374532
ENSG00000120915 20.0957650694307 1.70118182702455 0.454997500312937 3.73888169903026 0.00018484067912113 0.0129192761724545
ENSG00000210156 14.4474579857636 3.16619096014458 0.847184860249621 3.73730824133433 0.000186000845950738 0.0129495823335156
ENSG00000135525 135.415122478192 1.45949187608147 0.39167464739287 3.72628630879323 0.000194321668044758 0.0133207503444681
ENSG00000188580 40.9175235765082 1.98497653441142 0.532669497734982 3.72646930761372 0.000194180704985214 0.0133207503444681
ENSG00000253671 4.67271553316294 2.21157559456975 0.593324603572451 3.72742943955752 0.000193442693548562 0.0133207503444681
ENSG00000188385 83.0545618616442 2.09565336133194 0.562697537700049 3.7242980836519 0.000195859398233589 0.0133747205161581
ENSG00000184925 21.8454624055983 1.97511625965434 0.530597932619438 3.72243489510721 0.000197310794551923 0.0134224056919806
ENSG00000275832 385.271546810208 1.09611648171588 0.294869399726029 3.71729478451923 0.000201367436153904 0.0136462806637682
ENSG00000266844 210.031797255107 2.17953706904307 0.588851268295613 3.70133713959993 0.000214466291707182 0.0143700478086358
ENSG00000121653 564.196408892772 1.00844493222904 0.273038075231079 3.69342236014362 0.000221256083788816 0.0147143551543585
ENSG00000167676 12.1874647732308 1.67690108002636 0.454389561534986 3.69044806918886 0.000223859387881991 0.0147484128832921
ENSG00000196358 150.33226977367 1.5962258569004 0.432482935709173 3.69084124506081 0.000223513611580617 0.0147484128832921
ENSG00000064393 3803.90580957579 1.30555693066197 0.354042389266024 3.68757236490398 0.000226403718744679 0.0148352701440677
ENSG00000140479 125.247831025208 1.60428840214851 0.436556592619055 3.6748692592725 0.000237971242365756 0.0154231325552177
ENSG00000162729 205.497973080718 1.0187185518802 0.278793090234493 3.65403084783542 0.000258155231402005 0.0164325024617069
ENSG00000164961 68.7844600386961 1.39030576386106 0.381769912241951 3.64173739018998 0.00027080424672282 0.0169111533440057
ENSG00000104043 19.4659967853373 1.73509263547046 0.478815078639776 3.62372179338949 0.000290393959839078 0.0177601426664132
ENSG00000183230 69.124345297997 2.09615327658901 0.581287356515045 3.60605344860062 0.000310889129521134 0.0186564880655056
ENSG00000099219 65.5555513256227 1.09335264805529 0.303639015026817 3.60083057165341 0.000317202241754937 0.0188449851826608
ENSG00000142606 13.3791094493457 2.57564885443589 0.71518038342603 3.60139751330622 0.000316511193740713 0.0188449851826608
ENSG00000129250 877.043237701723 1.22429361003847 0.340170638026448 3.59905727649335 0.000319372848757814 0.0189109045960482
ENSG00000159176 559.728253325108 1.14633624940978 0.318634563397954 3.59765192195448 0.000321102944259871 0.0189494390668076
ENSG00000168280 1392.93638259359 1.6423420284825 0.456957726402261 3.59407869391565 0.000325541442196238 0.0189919716198792
ENSG00000171357 13.8495961518707 1.20645397515704 0.336014312050766 3.59048389276576 0.000330064627991922 0.0191620256179154
ENSG00000214402 96.6190764675669 1.53106412184475 0.428719732475815 3.57124714788143 0.000355285439717676 0.0199660963590333
ENSG00000240409 19.5821952056416 2.07099838270607 0.579955753313269 3.57095928590159 0.00035567618504175 0.0199660963590333
ENSG00000154479 5.73641015275204 1.76574408306185 0.49484466149358 3.56827954399333 0.00035933301464321 0.020013725999956
ENSG00000152760 6.4700618947182 2.24534229702806 0.629452308430448 3.56713648827004 0.000360903523149176 0.0200385778600865
ENSG00000092871 182.554178072122 1.05727640205513 0.297033985783568 3.55944589729713 0.000371638081826953 0.0201942241841518
ENSG00000091513 757.611639546858 1.47179575199057 0.414221577723339 3.55316050911668 0.000380632142778642 0.0203154014777377
ENSG00000134769 747.515204360438 1.00905360864219 0.284144580786624 3.55119779461825 0.000383482105434319 0.0203154014777377
ENSG00000169918 82.3403095726847 1.40952448553199 0.39714472508091 3.54914568044391 0.000386483199304747 0.020379556394108
ENSG00000184144 796.177548826151 1.58303343622853 0.44620946314832 3.5477361350858 0.000388557275109799 0.0204284847028966
ENSG00000141524 200.664838912432 1.56770475528643 0.442942776676348 3.53929409809957 0.000401198612392457 0.0208471220660955
ENSG00000149527 124.831723010308 1.6863391263778 0.477725988832127 3.52992963707147 0.0004156701989157 0.0215363080095189
ENSG00000115468 127.418205828598 1.21062665318527 0.343837566849018 3.52092607064331 0.000430042495716756 0.0218403454650265
ENSG00000198948 103.362616892042 1.21086095484055 0.34407114886924 3.5192167632187 0.000432822916275899 0.0218403454650265
ENSG00000245293 44.3611205883892 1.72566784861854 0.490435431009781 3.51864433013227 0.000433757801563394 0.0218403454650265
ENSG00000266964 20.3532796356806 1.808229951163 0.514484916468329 3.51464133015902 0.000440348288206395 0.0221079649033876
ENSG00000277363 738.021793266182 1.47630623591604 0.420885372050194 3.50762068238374 0.000452133225420413 0.0224467144196881
ENSG00000033327 470.567287924936 1.0571077940671 0.301854748177281 3.50204129784388 0.000461708046994134 0.0228583958932679
ENSG00000116574 145.745766611434 1.19146337007709 0.340687235778041 3.49723513226464 0.000470107281091635 0.023100604988708
ENSG00000286970 4.54776039077204 1.99862324745333 0.571945666762965 3.49442851584998 0.000475077814564805 0.0232618458488696
ENSG00000075651 59.9246051016921 2.15296183743323 0.617708962924163 3.48539841034741 0.000491404778504246 0.0237886113224418
ENSG00000078269 281.353396615948 1.4714137357896 0.422290141285002 3.48436677046776 0.00049330298736828 0.0237886113224418
ENSG00000089250 42.5283773978173 1.56085110932164 0.44808897552277 3.4833508400885 0.000495178971027656 0.0237886113224418
ENSG00000220205 654.225133520635 1.12166786401838 0.321822442013949 3.4853624781387 0.000491470778823447 0.0237886113224418
ENSG00000246731 26.2116654688864 1.20883516194957 0.346791916436714 3.48576510770594 0.000490731700814408 0.0237886113224418
ENSG00000005381 4.73474146056053 3.25000394716053 0.933968135212119 3.47978033150178 0.000501825059065931 0.0239781789824028
ENSG00000187764 233.161149662517 1.32818844177483 0.382627009384569 3.47123545698233 0.000518069515405919 0.0245573217369141
ENSG00000176485 307.939383391763 1.21597791361305 0.351075399776001 3.46358051401176 0.000533037047824296 0.0251331198501916
ENSG00000130294 2052.23677340206 1.39049316032117 0.401802003019789 3.46064267940617 0.000538887578110957 0.0253419348408221
ENSG00000276070 12.9550823449383 2.78858587654767 0.80693914713574 3.45575733491907 0.00054874910469041 0.0255361756994704
ENSG00000136867 52.2082327473049 1.34438602287224 0.389254090265475 3.4537492514346 0.00055285115277655 0.0255934184310038
ENSG00000171368 1140.16553846047 1.60327897449068 0.464151862243716 3.4542120907162 0.000551903154527109 0.0255934184310038
ENSG00000124920 648.857526928997 1.60353776435083 0.466146011107385 3.43999031664227 0.000581734999820923 0.0263823483506573
ENSG00000133805 57.4713067160419 1.19232025071488 0.346821327904643 3.43785158173059 0.000586348984474982 0.0265241064728366
ENSG00000198868 3.57168414827447 3.40856505835505 0.992865623381598 3.4330577855499 0.000596814885464519 0.0267935307396326
ENSG00000170743 20.7227651874449 1.79145487132587 0.522428198061529 3.42909298918602 0.000605601999379291 0.0268498617784505
ENSG00000132854 11.1925841870686 2.11681080058476 0.617607334959415 3.42743792174012 0.000609305597817428 0.0268803308660892
ENSG00000158865 28.2824481427353 1.89094032828856 0.553600548307054 3.41571252787082 0.000636153660315303 0.0275386364676903
ENSG00000273151 13.2128498716248 1.14083631370872 0.333946514566781 3.41622464659854 0.000634958423236879 0.0275386364676903
ENSG00000169247 126.339382171181 2.04197670077885 0.598340777505114 3.41273197072282 0.000643151638892775 0.0276881441062462
ENSG00000198121 184.50631079622 1.44299592738592 0.42280431197293 3.41291677147869 0.000642715676015044 0.0276881441062462
ENSG00000221857 72.1227984490293 1.67143084611258 0.49073830260412 3.40595147605776 0.000659338968972867 0.0281795769449755
ENSG00000244734 468.645155934006 1.57024641872559 0.461117099278186 3.40530945649942 0.000660891161027873 0.0281795769449755
ENSG00000141447 208.97412152309 1.16125223242485 0.34117768503487 3.40365822080704 0.000664898926863243 0.0282828008913689
ENSG00000099822 553.361553905186 1.43926092196303 0.425485315487294 3.38263359409876 0.000717943492885822 0.0301790256455283
ENSG00000162545 1766.81929506925 1.34409606541078 0.397684812794311 3.37980235143142 0.000725379735092291 0.0303484577900232
ENSG00000181409 748.909051531721 1.61269091302537 0.477735401161543 3.37569899384545 0.000736284250791467 0.0305181260508286
ENSG00000053524 115.975297240958 1.83945587183214 0.54544931878767 3.37236807980725 0.000745247782607979 0.0306049567498203
ENSG00000179292 132.665992097853 1.71337186551367 0.508512003262939 3.36938332727562 0.000753365776841226 0.030796417983122
ENSG00000150672 236.813217629546 1.63470351809211 0.48677735341515 3.35821604399486 0.000784472741247434 0.031278876213094
ENSG00000214491 17.3281298493926 1.32242622967625 0.394335701673366 3.35355440571201 0.000797807277042902 0.0316688621352687
ENSG00000242173 83.9666703826114 1.83353920193299 0.546957088608685 3.35225420808976 0.000801563813103007 0.0317472707576331
ENSG00000272808 8.75941745377473 1.53032859527208 0.456875064880462 3.34955595721224 0.000809412045489246 0.0319162630237939
ENSG00000151611 17.4417324711547 1.20442320770709 0.359705360867149 3.34836046036001 0.000812912055635683 0.0319835133942489
ENSG00000132164 58.9402379772586 1.67266077844854 0.500833011703215 3.33975744282552 0.000838515917899332 0.0326543010133752
ENSG00000099308 420.478095695656 1.31501057017924 0.394520882402987 3.33318368895871 0.000858582368285974 0.0329795550645709
ENSG00000120217 6.49150046000536 1.84723793958297 0.554133845271247 3.33355913078861 0.000857424443096163 0.0329795550645709
ENSG00000167641 95.4351712748588 1.63324054724192 0.489946931593555 3.33350500212297 0.000857591295534321 0.0329795550645709
ENSG00000107736 50.5794719928917 1.67563083090432 0.502901029250145 3.33192961128512 0.000862460672719292 0.0330572829459698
ENSG00000276085 16.8406805780313 2.95534101867369 0.889867777072397 3.32110128585233 0.00089662991917502 0.033714419935562
ENSG00000060140 5.45340012189129 4.07505208701441 1.22782541718813 3.31891817026136 0.000903669063697621 0.0337653956441985
ENSG00000144283 476.421993393975 1.26257277605081 0.380352803414203 3.31947803386076 0.000901858996556046 0.0337653956441985
ENSG00000151572 18.0271704961487 1.76160977426153 0.531221767463311 3.31614757180144 0.00091267621002716 0.0339595576019083
ENSG00000283765 15.6675094987528 1.84734156559912 0.557042434545052 3.31633902739903 0.000912051126649017 0.0339595576019083
ENSG00000183785 17.224047897528 2.67792271645069 0.808195608554582 3.31345863316435 0.000921497372741003 0.0340792204179724
ENSG00000288695 7.67655293434401 1.73608358767567 0.524617062605474 3.30923965578536 0.00093549723526815 0.0343073399674573
ENSG00000139737 164.311096685146 1.04987849506841 0.31732136370002 3.308565432931 0.000937752689785594 0.0343194377619069
ENSG00000251322 365.211228773307 1.24496335315104 0.377639704533086 3.2966961318072 0.000978292820634164 0.0352957751865642
ENSG00000145198 50.0652255508248 2.3453370060123 0.711824340923704 3.2948255225002 0.000984828065783933 0.0354597790231657
ENSG00000149091 572.652855220481 1.08410895422352 0.329101281934241 3.29414989772097 0.000987198378893988 0.0354734611028781
ENSG00000141376 64.1085991600452 1.42896506159843 0.434810038188627 3.28641230904269 0.00101472362619203 0.0361351689476279
ENSG00000178947 46.4911018680182 1.34318200582512 0.409031037291523 3.28381438904798 0.00102412346879506 0.0363165581435033
ENSG00000107317 987.7013885039 1.32490735192003 0.40494084759133 3.27185404930335 0.00106844717112395 0.0372660155204347
ENSG00000214575 99.7138592400342 1.00368951638641 0.308000664598531 3.25872516442356 0.00111914027915507 0.0382805314497758
ENSG00000105707 11.0034132801116 1.62228075818049 0.498403432963105 3.25495502415728 0.00113410324377733 0.0384572496255917
ENSG00000165113 11.711235222107 1.27483657842943 0.392134730453905 3.25101675374118 0.00114993081080036 0.0384572496255917
ENSG00000166348 253.660463559138 1.22638848083716 0.37718634335965 3.25141273650989 0.00114833020729756 0.0384572496255917
ENSG00000204655 192.198674877568 1.62340691378959 0.499585024756594 3.24951076061685 0.00115603704438427 0.0385122397047865
ENSG00000198944 37.2110680313802 2.16157343279925 0.665572795874833 3.24768897736883 0.00116346373626184 0.038577166618074
ENSG00000163393 23.6189537213453 1.55431139019553 0.4791100931271 3.24416331964686 0.00117796183604173 0.0389514170756432
ENSG00000122254 12.8758489930664 1.66488356432072 0.513806448193876 3.24029324694755 0.00119406830571175 0.0391874168710769
ENSG00000293426 6.71764329022257 3.65959865557313 1.12974883360394 3.23930288460567 0.00119822256507295 0.0391874168710769
ENSG00000279811 57.2327929762948 2.27996970775608 0.704912551218692 3.23440078320969 0.001218982657029 0.0395011745362758
ENSG00000121769 26.5748988706091 1.54175054570315 0.477734995233848 3.22720872677221 0.00125004237475006 0.040140925608257
ENSG00000210112 88.3136925679938 2.04413229667055 0.633560033048291 3.22642242256898 0.00125348207130913 0.040140925608257
ENSG00000107902 550.618088713513 1.57516244300458 0.488354030199179 3.22545191725385 0.00125773960728579 0.040173284983252
ENSG00000103184 65.4815412477202 1.53416405163262 0.476015467470825 3.22292899384966 0.00126887003597917 0.0403120688970709
ENSG00000167861 116.663887221849 1.26497621454346 0.392699511792645 3.22123195103791 0.0012764079913971 0.0404074949035001
ENSG00000288642 66.6493974005191 1.85847590233931 0.577825018597633 3.21632993124767 0.00129841465387076 0.0408141876118845
ENSG00000165795 988.616084377828 1.41863689914889 0.441835786013612 3.21077862874869 0.00132375867709315 0.0412471169612433
ENSG00000001084 64.8812484745641 1.02972677225168 0.320991646749798 3.20795504393395 0.00133682393395635 0.0413693278879953
ENSG00000167755 81.6184562313922 1.59468420279208 0.497107752688966 3.20792462834482 0.00133696531804328 0.0413693278879953
ENSG00000063180 181.985838411969 1.76029754280796 0.549320076638843 3.2045024707249 0.00135296129142797 0.0416248895305261
ENSG00000186862 32.8299769286115 1.3141268132897 0.41159499008067 3.19276678521316 0.00140916706037089 0.0426410603004931
ENSG00000092529 221.063138910324 1.38024175912001 0.432788240911331 3.18918498389328 0.00142674546471496 0.0428095697266242
ENSG00000184481 86.0461036926888 1.1715415748228 0.367305139237037 3.18955944165746 0.00142489832163842 0.0428095697266242
ENSG00000248527 2719.82457224124 1.14495099563648 0.359211795644176 3.18739810195608 0.00143559031880118 0.0429304131744855
ENSG00000151320 234.020685361086 1.11512257783508 0.350186585428383 3.18436691819862 0.00145070999518713 0.0432374652913383
ENSG00000137486 270.20246673288 1.3721863915115 0.431008026959399 3.18366783373332 0.00145421782332028 0.0432696565359556
ENSG00000073417 118.787494261737 1.42410119534831 0.448801405693828 3.17312106709361 0.00150809623133914 0.0442272622325083
ENSG00000176463 121.031507375066 1.08589209271927 0.34216332092759 3.1736075327287 0.00150557119738721 0.0442272622325083
ENSG00000196187 259.006547868577 1.29178711777901 0.408207732997293 3.1645336757684 0.00155331685483124 0.0448699615942581
ENSG00000167858 5.47411682305091 2.80174050172726 0.885509258009756 3.1639878142261 0.00155623311224372 0.044881460775922
ENSG00000072657 14.8889086827629 3.06499384288028 0.969271559999628 3.16216215286607 0.0015660233506827 0.0450181196438996
ENSG00000012124 61.1912199756314 1.59904185608817 0.505802362336195 3.16139657533928 0.00157014566601516 0.0450639391391115
ENSG00000117115 655.598256263469 1.0188277337286 0.322334828120047 3.16077458855659 0.00157350215877368 0.0450876671637029
ENSG00000143171 10.2026513741638 1.74639497798438 0.55309915998194 3.15747175974993 0.00159143650591059 0.0453826765517512
ENSG00000172548 11.4735526413786 1.40657201988384 0.445348155889347 3.15836498093262 0.00158656784484565 0.0453826765517512
ENSG00000204278 30.4662709949938 1.80507951278954 0.572056396315456 3.15542230524093 0.001602659449583 0.0456006796131011
ENSG00000164089 29.7277059229713 2.2053381845009 0.699948127701903 3.15071659915935 0.00162870441604727 0.0461500775949292
ENSG00000277632 24.598024392283 1.8227558011586 0.57902960785996 3.14794921782211 0.00164420254641721 0.0464513433718266
ENSG00000205078 17.1768911135542 4.4699191493558 1.42080299482548 3.14605132846363 0.00165490959539758 0.0465227976636767
ENSG00000069535 248.598233859657 1.18150899709855 0.376863458149604 3.13511159426215 0.00171788748246689 0.0474858202961257
ENSG00000078401 21.6411971967273 1.29703416096201 0.413612284268476 3.13586953360434 0.00171345410509759 0.0474858202961257
ENSG00000148671 24.4102751640371 1.68562022018151 0.537903782547734 3.13368352272542 0.00172626930693086 0.0474858202961257
ENSG00000165643 13.8272799090821 3.0066439474557 0.959038944227565 3.13505928570746 0.00171819383714109 0.0474858202961257
ENSG00000180287 17.4477447626291 1.68320451897905 0.537310327117473 3.13264873952636 0.00173236627282082 0.0474858202961257
ENSG00000196169 32.2324839912049 2.23445413974719 0.713654557901795 3.13100240866768 0.0017421073168091 0.0474858202961257
ENSG00000259924 3.48472803733959 2.82042338491294 0.900403614951985 3.13239900204459 0.00173384069484203 0.0474858202961257
ENSG00000284479 28.2877598144025 1.73931629831415 0.55530731234206 3.13216890838051 0.00173520016324053 0.0474858202961257
ENSG00000153902 81.0556613720928 1.37172472236734 0.438713806221844 3.12669604401212 0.00176782595777369 0.0476769874117224
ENSG00000084453 97.9298976835478 1.40151717874896 0.448926957769172 3.12192697385215 0.00179671500046503 0.0480102720439105
ENSG00000157978 64.7602852784197 1.10778468795403 0.354734211897767 3.12285832828916 0.00179103937404095 0.0480102720439105
ENSG00000209082 79.5355609696946 1.76881148472874 0.567552038210681 3.11656265089853 0.00182972796881701 0.0485286333158119
ENSG00000235194 53.4457550237497 1.01086056855093 0.324316583679853 3.11689447724569 0.0018276697890218 0.0485286333158119
ENSG00000021300 858.572570372158 1.3328900978935 0.428350753756146 3.11167912325489 0.00186026579005921 0.0491121152478978
ENSG00000228408 41.4099137219813 1.94202559958218 0.62418760022 3.11128513110113 0.00186274981246585 0.0491121152478978
ENSG00000176771 77.2315082389952 1.52589949073186 0.490532969451186 3.11069711061227 0.00186646280322964 0.0491373213322923
ENSG00000101605 25.5946420551864 1.90983226086255 0.614070334569853 3.1101197262694 0.0018701152476708 0.0491608614443018
ENSG00000010030 4.92725896794061 1.76116192257947 0.566974083484698 3.10624766436437 0.00189477946622962 0.0492764428221497
ENSG00000081479 74.8669388998812 1.70790783021276 0.550306797886584 3.1035557561198 0.00191210202360564 0.0492764428221497
ENSG00000101049 18.0860139949301 1.41738622735218 0.456243208422027 3.10664619480996 0.00189222718811859 0.0492764428221497
ENSG00000144837 3.4342004289022 2.56503502485791 0.826528675308777 3.10338298172131 0.00191321878656385 0.0492764428221497
ENSG00000172568 4.37473617637516 2.60642879606111 0.83941255341343 3.10506292223317 0.00190238550245053 0.0492764428221497
ENSG00000136541 331.827770343416 1.73463475500477 0.559051815534197 3.1028157083208 0.00191688968840765 0.0492997473542417
ENSG00000046889 79.281536781681 1.09828789619949 0.354058250093294 3.10199775294062 0.0019221941746022 0.0493649377146038
ENSG00000154099 21.3618478389038 1.68038355358485 0.54185594666364 3.10116289012134 0.00192762220355153 0.049433108681869
ENSG00000286927 9.50438741964107 1.15355072937761 0.372026994665256 3.10071781327471 0.0019305217088694 0.0494363339327288
